StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention_check,electrons_know,electrons_accept,antibiotics_know,antibiotics_accept,continents_know,continents_accept,sex_know,sex_accept,lasers_know,lasers_accept,orbit_know,orbit_accept,diamonds_know,diamonds_accept,speed_know,speed_accept,salt_know,salt_accept,water_know,water_accept,electrons,electrons_confirm,antibiotics,antibiotics_confirm,continents,continents_confirm,sex,sex_confirm,lasers,lasers_confirm,orbit,orbit_confirm,diamonds,diamonds_confirm,speed,speed_confirm,salt,salt_confirm,water,water_confirm,Q1...60,CMQ_1,CMQ_2,CMQ_3,CMQ_4,CMQ_5,SICBS,BCTI_intro,BCTI_apollo,BCTI_cancer,BCTI_viruses,BCTI_climatechange,BCTI_flatearth,BCTI_autism,BCTI_polio,BCTI_alien,BCTI_hydorxychlor,BCTI_evolution,wgm_scientists,wgm_sciencegeneral,pew,reason_agreement,other_reason_agreement,reason_followup,Q1...84,education,comments,PROLIFIC_PID,Submission id,Status.y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Covid-19 vaccination,Covid-19 vaccine opinions,Vaccine opinions 2,age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,gender,duration_mins,id,BCTI_avg,CMQ_avg,avg_acceptance,avg_knowledge,avg_acceptance_initial
2024-04-22T20:29:10Z,2024-04-22T20:34:19Z,IP Address,134.228.229.229,100,308,True,2024-04-22 20:34:20,R_1pF7gjpOye092oN,NA,NA,NA,NA,41.703,-83.571,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,80,80,60,90,8,NA,6,9,7,2,4,6,7,9,4,2,NA,NA,NA,independent verification,NA,"A lot of this I have already learned, but I can't personally verify it bc I can't run the tests.",NA,Some College,NA,60bf0588f7ab7b40dd34083f,6626ac37487bb91b44e23c96,AWAITING REVIEW,Not Applicable,2024-04-22T18:29:05Z,2024-04-22T18:34:25Z,NA,2024-04-22T18:50:15Z,320,CR9UHRS6,1412,No,Against (I feel negatively about the vaccines),2 (DISAGREE),35,Female,Black,United States,United States,United States,English,Yes,Full-Time,female,5.15,152,5.6,80,1,0.8,1
2024-04-22T20:33:07Z,2024-04-22T20:38:19Z,IP Address,172.59.169.83,100,312,True,2024-04-22 20:38:20,R_5XsSrmTPZIpwLVD,NA,NA,NA,NA,38.6142,-90.291,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,80,60,70,70,6,NA,5,5,5,5,1,9,6,7,5,1,3,3,3,NA,NA,NA,NA,2-year College Degree,NA,5e42fc295135b5000cd20d0b,6626ad4b982f619f2ce03ff9,AWAITING REVIEW,Not Applicable,2024-04-22T18:32:55Z,2024-04-22T18:38:24Z,NA,2024-04-22T18:50:26Z,329,CR9UHRS6,5467,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),44,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,5.2,153,4.9,70,1,0.9,1
2024-04-22T20:35:21Z,2024-04-22T20:38:38Z,IP Address,172.56.71.89,100,196,True,2024-04-22 20:38:39,R_6zvf0xYJqhm0mAO,NA,NA,NA,NA,33.7468,-84.3137,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,independent verification,NA,I have done several science experiments to prove a lot of these ideas.,NA,3- or 4-year College Degree,NA,6501b7e14d8db7ac93372866,6626aca3c81552aa0841faed,AWAITING REVIEW,Not Applicable,2024-04-22T18:35:15Z,2024-04-22T18:38:47Z,NA,2024-04-22T18:50:27Z,213,CR9UHRS6,17,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),25,Female,Black,United States,United States,United States,English,No,Full-Time,female,3.283333333333333,154,NA,NA,1,0.8,1
2024-04-22T20:43:02Z,2024-04-22T20:45:22Z,IP Address,174.174.74.165,100,140,True,2024-04-22 20:45:23,R_2MRrkhQlPaOCmjb,NA,NA,NA,NA,44.9466,-123.0105,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,6571e4f4cfa8086f608fabf3,6626afafd32b73e519887475,AWAITING REVIEW,Not Applicable,2024-04-22T18:43:00Z,2024-04-22T18:45:25Z,NA,2024-04-22T18:51:00Z,145,CR9UHRS6,1004,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),23,Female,White,United States,United States,United States,English,No,Full-Time,female,2.3333333333333335,155,NA,NA,1,0.6,0.9
2024-04-22T20:46:13Z,2024-04-22T20:56:13Z,IP Address,99.11.181.208,100,600,True,2024-04-22 20:56:13,R_5zCmH76wB69qBfk,NA,NA,NA,NA,30.2393,-95.5409,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,70,60,20,30,7,NA,1,5,6,6,1,6,6,3,7,1,NA,NA,NA,independent verification,NA,looking it up online from at least 2-3 sources,NA,2-year College Degree,NA,65df777e92f7a26044b7ae97,6626b06e8b3400f776aa2a11,AWAITING REVIEW,Not Applicable,2024-04-22T18:46:11Z,2024-04-22T18:56:15Z,NA,2024-04-22T18:57:12Z,605,CR9UHRS6,293,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),60,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,10,156,4.2,48,1,0.9,1
2024-04-22T20:43:42Z,2024-04-22T21:02:05Z,IP Address,172.113.230.20,100,1102,True,2024-04-22 21:02:06,R_70jiejkPvPJzb08,NA,NA,NA,NA,33.9883,-118.3294,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,655f8d03e234484afb1c3d51,6626afd775eedf3b445fbd2d,AWAITING REVIEW,Not Applicable,2024-04-22T18:43:39Z,2024-04-22T19:02:08Z,NA,2024-04-22T19:03:28Z,1110,CR9UHRS6,927,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),33,Female,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking),female,18.383333333333333,157,NA,NA,1,0.8,1
2024-04-22T21:01:49Z,2024-04-22T21:04:06Z,IP Address,152.15.112.143,100,136,True,2024-04-22 21:04:06,R_7gGIVxj4l0eCucN,NA,NA,NA,NA,35.3193,-80.7456,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No I did not know this question.,Yes,NA,NA,NA,NA,NA,NA,I knew this one and just blanked on the answer.,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,trust in scientists,NA,NA,NA,Some College,NA,6035e4f319ae614980177538,6626b4158616602adb817746,AWAITING REVIEW,Not Applicable,2024-04-22T19:01:47Z,2024-04-22T19:04:09Z,NA,2024-04-22T19:05:36Z,142,CR9UHRS6,356,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),22,Male,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",male,2.283333333333333,158,NA,NA,1,0.7,0.8
2024-04-22T20:58:10Z,2024-04-22T21:17:51Z,IP Address,146.168.144.208,100,1180,True,2024-04-22 21:17:51,R_2pXz3SehLMz9oHA,NA,NA,NA,NA,38.2573,-76.4498,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,"I thought I read it said in most cases women transmit an X chromosome, but now I'm not sure.",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,90,60,80,100,7,NA,6,5,9,8,3,8,5,1,5,5,NA,NA,NA,independent verification,NA,"Instead of taking what the mainstream talking point is and immediately accepting it, I like to do further research myself.",NA,Less than High School,No.,63dcbb18395960c5560fadb8,6626b33d18b479f6abf059ed,AWAITING REVIEW,Not Applicable,2024-04-22T18:58:08Z,2024-04-22T19:17:54Z,NA,2024-04-22T19:19:43Z,1186,CR9UHRS6,2536,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,male,19.683333333333334,159,5.5,82,1,0.9,0.9
2024-04-22T21:23:07Z,2024-04-22T21:26:34Z,IP Address,47.226.90.213,100,206,True,2024-04-22 21:26:34,R_5YQSqVr0fSkDjAY,NA,NA,NA,NA,36.3031,-88.3126,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,trust in scientists,NA,NA,NA,High School / GED,"Everything was clear and understood, thank you.",5e80a85916cd8c000ad9cd65,6626b915341c310f9c95bdc7,AWAITING REVIEW,Not Applicable,2024-04-22T19:23:05Z,2024-04-22T19:26:37Z,NA,2024-04-22T19:29:04Z,212,CR9UHRS6,2210,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),38,Male,White,United States,United States,United States,English,No,Full-Time,male,3.45,160,NA,NA,1,0.9,1
2024-04-22T21:27:38Z,2024-04-22T21:33:33Z,IP Address,72.134.35.113,100,355,True,2024-04-22 21:33:34,R_1MPsEZAd4nGT7cL,NA,NA,NA,NA,34.0903,-118.3749,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,No,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,I thought antibiotics kills every bit of poison.,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,independent verification,NA,I already knew of the information presented to me for years.,NA,High School / GED,No.,5d1c364ec2696c0019647629,6626ba23f91c9a00b9764aea,AWAITING REVIEW,Not Applicable,2024-04-22T19:27:35Z,2024-04-22T19:33:35Z,NA,2024-04-22T19:39:49Z,360,CR9UHRS6,5077,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),35,Male,Black,United States,United States,United States,English,No,Full-Time,male,5.916666666666667,161,NA,NA,1,0.6,0.9
2024-04-22T21:34:08Z,2024-04-22T21:37:31Z,IP Address,75.131.241.170,100,202,True,2024-04-22 21:37:31,R_1el6ObdLFfHyvD3,NA,NA,NA,NA,30.4856,-90.0977,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,90,100,8,NA,7,9,9,9,5,9,9,9,9,8,2,2,2,NA,NA,NA,NA,High School / GED,NA,5fc6ca6e040c3f0c0dc914ad,6626bba959b99d222d817aaf,AWAITING REVIEW,Not Applicable,2024-04-22T19:34:05Z,2024-04-22T19:37:34Z,NA,2024-04-22T20:19:32Z,209,CR9UHRS6,2480,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),35,Female,White,United States,United States,United States,English,No,Full-Time,female,3.3833333333333333,162,8.3,98,1,0.8,1
2024-04-22T21:31:00Z,2024-04-22T21:38:47Z,IP Address,174.194.9.217,100,466,True,2024-04-22 21:38:47,R_33lfAsLKZ6IMcLL,NA,NA,NA,NA,39.968,-86.0853,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,independent verification,NA,I googled it and read information from various sources.,NA,Some College,NA,5e94fc39cc318836529fd876,6626badc329f3a32b18754eb,AWAITING REVIEW,Not Applicable,2024-04-22T19:30:52Z,2024-04-22T19:39:09Z,NA,2024-04-22T20:20:12Z,497,CR9UHRS6,3683,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),46,Female,White,United States,United States,United States,English,No,Part-Time,female,7.783333333333333,163,NA,NA,1,0.9,1
2024-04-22T21:34:52Z,2024-04-22T21:40:12Z,IP Address,107.123.33.101,100,319,True,2024-04-22 21:40:12,R_73EFnGDYi6fM50R,NA,NA,NA,NA,25.7807,-80.2952,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,independent verification,NA,Many of these tidbits of information are taught as introduction to different subjects. I have either studied this or have used Google  Academic to verify.,NA,Some College,None,6046704ff3ce6104ad162a61,6626bbd3b3154dccb57d69e0,AWAITING REVIEW,Not Applicable,2024-04-22T19:34:49Z,2024-04-22T19:40:14Z,NA,2024-04-22T20:20:25Z,326,CR9UHRS6,162,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),39,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,5.333333333333333,164,NA,NA,1,0.9,1
2024-04-22T21:43:04Z,2024-04-22T21:44:53Z,IP Address,35.150.236.73,100,108,True,2024-04-22 21:44:53,R_261X1hkywUQQbYJ,NA,NA,NA,NA,33.9588,-83.4384,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,1,9,9,9,1,9,5,9,9,1,1,1,1,NA,NA,NA,NA,2-year College Degree,NA,62f70dd38becd2f7f2ce53a8,6626bdc42137e35ba46f6b1c,AWAITING REVIEW,Not Applicable,2024-04-22T19:43:03Z,2024-04-22T19:44:55Z,NA,2024-04-22T20:21:11Z,112,CR9UHRS6,1538,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),28,Male,White,United States,United States,United States,English,No,Full-Time,male,1.8166666666666667,165,6.2,100,1,0.6,1
2024-04-22T21:43:30Z,2024-04-22T21:51:48Z,IP Address,35.148.142.45,100,497,True,2024-04-22 21:51:48,R_3q27hSLtKDXLTJt,NA,NA,NA,NA,36.7328,-76.5898,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,No,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,No,"I'm not sure, I dont' understand it",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'm not sure, I dont' understand it",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,other,"I'm not sure, you cant trust any party",NA,NA,Some College,NA,62e6c5d05d354e1f99d612e4,6626bddb465802b2e9f78921,AWAITING REVIEW,Not Applicable,2024-04-22T19:43:28Z,2024-04-22T19:51:50Z,NA,2024-04-22T20:21:47Z,503,CR9UHRS6,2596,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),32,Male,Black,United States,United States,United States,English,No,Full-Time,male,8.3,166,NA,NA,0.8,0.7,0.8
2024-04-22T21:26:44Z,2024-04-22T21:52:11Z,IP Address,149.106.51.240,100,1526,True,2024-04-22 21:52:12,R_7Fs7J5RiQmZI1Cd,NA,NA,NA,NA,36.1732,-85.4536,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,trust in scientists,NA,NA,NA,Some College,NA,627809c52874925390a423a6,6626b98fe57fb4576dfa39ce,AWAITING REVIEW,Not Applicable,2024-04-22T19:25:09Z,2024-04-22T19:52:13Z,NA,2024-04-22T20:21:49Z,1625,CR9UHRS6,3635,No,Against (I feel negatively about the vaccines),2 (DISAGREE),32,Female,White,United States,United States,United States,English,No,Full-Time,female,25.45,167,NA,NA,1,0.8,1
2024-04-22T21:44:43Z,2024-04-22T21:55:29Z,IP Address,73.84.124.180,100,645,True,2024-04-22 21:55:29,R_7LLnFkSqoeA9Kwk,NA,NA,NA,NA,26.6543,-80.1256,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,80,90,100,70,9,NA,9,9,9,3,7,8,5,6,9,5,3,3,4,NA,NA,NA,NA,Some College,NA,6568ffef59f114b386a7ad7d,6626be228bb1da519701e59e,AWAITING REVIEW,Not Applicable,2024-04-22T19:44:40Z,2024-04-22T19:55:31Z,NA,2024-04-22T20:22:03Z,652,CR9UHRS6,273,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),25,Female,Other,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,10.766666666666667,168,7,88,1,0.8,1
2024-04-22T21:51:12Z,2024-04-22T21:55:38Z,IP Address,207.166.54.97,100,266,True,2024-04-22 21:55:39,R_3VUp32mlOKQSOc1,NA,NA,NA,NA,38.4207,-121.3623,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,5bf6fc936c445d0001aeba98,6626be9985adeb1abe6f646c,AWAITING REVIEW,Not Applicable,2024-04-22T19:51:05Z,2024-04-22T19:55:40Z,NA,2024-04-22T20:22:03Z,276,CR9UHRS6,5782,No,Against (I feel negatively about the vaccines),2 (DISAGREE),43,Male,White,United States,United States,United States,English,No,Full-Time,male,4.433333333333334,169,NA,NA,1,0.7,1
2024-04-22T21:51:38Z,2024-04-22T21:56:16Z,IP Address,172.56.15.162,100,277,True,2024-04-22 21:56:16,R_72kXIXWvJbRR0aT,NA,NA,NA,NA,29.8284,-95.4696,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,9,9,9,9,1,9,9,9,5,9,2,2,1,NA,NA,NA,NA,Some College,NA,5d61a3001c84fc001780f4ad,6626bfc4463fa5818cc154ea,AWAITING REVIEW,Not Applicable,2024-04-22T19:51:36Z,2024-04-22T19:56:18Z,NA,2024-04-22T20:22:08Z,283,CR9UHRS6,6193,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),24,Female,Asian,United States,United States,United States,English,Yes,Full-Time,female,4.633333333333334,170,7.8,100,1,0.8,1
2024-04-22T21:47:50Z,2024-04-22T21:59:21Z,IP Address,104.35.114.55,100,691,True,2024-04-22 21:59:22,R_5jTkYt5MbVu8J9K,NA,NA,NA,NA,34.1765,-118.614,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,It just doesn't sit well with me.,No,NA,NA,NA,NA,NA,NA,NA,90,100,70,80,90,8,NA,1,5,6,4,1,6,4,1,8,8,3,3,3,NA,NA,NA,NA,Some College,"The so-called science proof of some things that they have presented to people is not scientific at all, but based on their own biased beliefs and presumptions and ideas.",65fcaa30c61e9b7657625912,6626bedccbdabdd6b0dae573,AWAITING REVIEW,Not Applicable,2024-04-22T19:47:47Z,2024-04-22T19:59:23Z,NA,2024-04-22T20:22:19Z,696,CR9UHRS6,51,No,Against (I feel negatively about the vaccines),2 (DISAGREE),60,Male,Other,Iran,United States,United States,Farsi,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",male,11.516666666666667,171,4.4,86,0.9,0.8,0.9
2024-04-22T21:40:06Z,2024-04-22T22:04:15Z,IP Address,35.149.160.161,100,1448,True,2024-04-22 22:04:16,R_7mykQlFosFVTLb0,NA,NA,NA,NA,42.4638,-123.3464,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,I was wrong. I agree with scientific consensus.,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,other,Because i recall previously being taught that,NA,NA,Some College,NA,5ff501a5c92b36cd57eb1bc1,6626bd0c49a333cfd60118f4,AWAITING REVIEW,Not Applicable,2024-04-22T19:40:04Z,2024-04-22T20:04:18Z,NA,2024-04-22T20:22:36Z,1455,CR9UHRS6,515,No,Against (I feel negatively about the vaccines),2 (DISAGREE),32,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),female,24.15,172,NA,NA,1,0.9,0.9
2024-04-22T21:52:17Z,2024-04-22T22:05:07Z,IP Address,172.58.251.152,100,770,True,2024-04-22 22:05:08,R_16gtSBWbsrZGbB2,NA,NA,NA,NA,35.2296,-80.843,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes the scientist now more than I do,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,7,NA,5,9,9,5,1,5,7,9,5,1,4,3,2,NA,NA,NA,NA,High School / GED,NA,62f0f422c25e8ccbcb742154,6626bfe9214c3a743f51f681,AWAITING REVIEW,Not Applicable,2024-04-22T19:52:14Z,2024-04-22T20:05:13Z,NA,2024-04-22T20:22:37Z,779,CR9UHRS6,3366,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),49,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",male,12.833333333333334,173,5.6,100,1,0.5,0.9
