Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"S van der Linden","Countering misinformation through psychological inoculation",2024,"Advances in Experimental Social Psychology","Elsevier","https://www.sciencedirect.com/science/article/abs/pii/S0065260123000266?trk=public_post_comment-text","https://scholar.google.com/scholar?cites=18119681855409631672&as_sdt=2005&sciodt=0,5&hl=en",774,"2024-03-22 09:49:39","","","","",,,,,1,1.00,1,1,1,"… The global spread of misinformation is one of the defining … people become inoculated against misinformation? After a brief … but do not fully eliminate belief in misinformation (Chan et al., …","","https://scholar.google.com/scholar?q=related:uDHIMqUKdvsJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
6,"W Wijayarathna, S Jayalal","Text similarity-based approach to detect sinhala language fake news in social media: An approach using hybrid features",2021,"","repo.lib.sab.ac.lk","http://repo.lib.sab.ac.lk:8080/xmlui/bitstream/handle/123456789/1735/23_Text%20Similarity-Based%20approach%20to%20detect%20Sinhala%20Language%20Fake%20News%20in%20Social%20Media%20An%20approach%20using%20Hybrid%20Features.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?cites=10293736581523482248&as_sdt=2005&sciodt=0,5&hl=en",775,"2024-03-22 09:49:39","PDF","","","",,,,,6,2.00,3,2,3,"… fake news detection, an automatic fake news detection technique is proposed in this research that can help to identify fake news … An accuracy of 78% was gained in predicting fake news …","http://repo.lib.sab.ac.lk:8080/xmlui/bitstream/handle/123456789/1735/23_Text%20Similarity-Based%20approach%20to%20detect%20Sinhala%20Language%20Fake%20News%20in%20Social%20Media%20An%20approach%20using%20Hybrid%20Features.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:iKYm4eGy2o4J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
1,"C Martel, S Rathje, CJ Clark, G Pennycook…","On the Efficacy of Accuracy Prompts Across Partisan Lines: An Adversarial Collaboration",2023,"","osf.io","https://osf.io/preprints/psyarxiv/p2zy5/","https://scholar.google.com/scholar?cites=6959641796784496505&as_sdt=2005&sciodt=0,5&hl=en",776,"2024-03-22 09:49:39","","","","",,,,,1,1.00,0,5,1,"… We examine whether shifting attention to accuracy reduces misinformation sharing for people across the political spectrum. Pennycook, Rand, and colleagues (2020b; 2021b) have …","https://osf.io/preprints/psyarxiv/p2zy5/download","https://scholar.google.com/scholar?q=related:eR9NJVedlWAJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
173,"K Hartley, MK Vu","Fighting fake news in the COVID-19 era: policy insights from an equilibrium model",2020,"Policy sciences","Springer","https://link.springer.com/article/10.1007/s11077-020-09405-z","https://scholar.google.com/scholar?cites=6002320732556277691&as_sdt=2005&sciodt=0,5&hl=en",777,"2024-03-22 09:49:39","HTML","10.1007/s11077-020-09405-z","","",,,,,173,43.25,87,2,4,"… rate the perceived accuracy of social media posts by other users, have the goal of conditioning and nudging users to reflect more deeply on the accuracy of the news they encounter. …","https://link.springer.com/article/10.1007/s11077-020-09405-z","https://scholar.google.com/scholar?q=related:u7f6k-eGTFMJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"D Dickens, A Ishigame, D Subacz…","The interaction of source and post-event misinformation on the accuracy of eyewitness testimony",1992,"Modern …","scholar.utc.edu","https://scholar.utc.edu/mps/vol1/iss1/4/","",778,"2024-03-22 09:49:39","","","","",,,,,0,0.00,0,4,32,"… effects of misinformation on the accuracy of recall. However, there has not been a study that … information on accuracy recall. All of the previous studies had used misinformation for the …","https://scholar.utc.edu/cgi/viewcontent.cgi?article=1004&context=mps","https://scholar.google.com/scholar?q=related:g1Ij86IlCHwJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"N Silver, E Kierstead, B Tran…","Belief and Recall of Nicotine as Therapeutic for COVID-19 May Undermine E-Cigarette Quitting Behavior",2022,"Health Education & …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/10901981221109127","",779,"2024-03-22 09:49:39","","10.1177/10901981221109127","","",,,,,0,0.00,0,4,2,"… This study provides robust evidence that recall and belief in misinformation about a potential protective role of nicotine are associated with relapse from an EC quit attempt. Although …","https://www.researchgate.net/profile/Lindsey-Sparrock-2/publication/362072216_Belief_and_Recall_of_Nicotine_as_Therapeutic_for_COVID-19_May_Undermine_E-Cigarette_Quitting_Behavior/links/659da0620bb2c7472b3f0c72/Belief-and-Recall-of-Nicotine-as-Therapeutic-for-COVID-19-May-Undermine-E-Cigarette-Quitting-Behavior.pdf","https://scholar.google.com/scholar?q=related:dpvFcg8mOGQJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"R Maertens, N Said, J Buder, J Roozenbeek","Misleading But Not Fake: Measuring the Difference Between Manipulativeness Discernment and Veracity Discernment Using Psychometrically Validated Tests",,"researchgate.net","","https://www.researchgate.net/profile/Nadia-Said-5/publication/376456877_Misleading_But_Not_Fake_Measuring_the_Difference_Between_Manipulativeness_Discernment_and_Veracity_Discernment_Using_Psychometrically_Validated_Tests/links/65797b016610947889c372a3/Misleading-But-Not-Fake-Measuring-the-Difference-Between-Manipulativeness-Discernment-and-Veracity-Discernment-Using-Psychometrically-Validated-Tests.pdf","",780,"2024-03-22 09:49:39","PDF","","","",,,,,0,0.00,0,4,,"… belief in explicit and implied misinformation are the same. It is therefore possible that the field lacks a solid understanding of the drivers of belief … knowledge of misinformation belief and …","https://www.researchgate.net/profile/Nadia-Said-5/publication/376456877_Misleading_But_Not_Fake_Measuring_the_Difference_Between_Manipulativeness_Discernment_and_Veracity_Discernment_Using_Psychometrically_Validated_Tests/links/65797b016610947889c372a3/Misleading-But-Not-Fake-Measuring-the-Difference-Between-Manipulativeness-Discernment-and-Veracity-Discernment-Using-Psychometrically-Validated-Tests.pdf","https://scholar.google.com/scholar?q=related:2YIatPkYf2IJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"M Tulin, M Hameleers, C De Vreese…","Beyond Belief Correction: Effects of the Truth Sandwich on Perceptions of Fact-checkers and Verification Intentions",2024,"Journalism …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/17512786.2024.2311311","",781,"2024-03-22 09:49:39","","10.1080/17512786.2024.2311311","","",,,,,0,0.00,0,4,1,"… real consequences irrespective of intentions — we focus on misinformation in general in this article. As misinformation has been associated with negative ramifications for democracy, …","https://www.tandfonline.com/doi/pdf/10.1080/17512786.2024.2311311","https://scholar.google.com/scholar?q=related:HwplxaTmkuEJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"M Almoqbel, J Vanzyl, M Keaton, M Desai, S Padhi…","Perceptions of accuracy in online news during the COVID-19 pandemic",2023,"First Monday","firstmonday.org","https://firstmonday.org/ojs/index.php/fm/article/view/12342","",782,"2024-03-22 09:49:39","","","","",,,,,0,0.00,0,6,1,"… In this research, we assessed how young adults determine the accuracy of news articles … news and misinformation, and do not trust platforms that aim to minimize misinformation, then …","https://firstmonday.org/ojs/index.php/fm/article/download/12342/10839","https://scholar.google.com/scholar?q=related:FmpWl_Rh9qAJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
128,"JPA Ioannidis, ME Stuart, S Brownlee…","How to survive the medical misinformation mess",2017,"European journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/eci.12834","https://scholar.google.com/scholar?cites=15390391695399940076&as_sdt=2005&sciodt=0,5&hl=en",783,"2024-03-22 09:49:39","","10.1111/eci.12834","","",,,,,128,18.29,32,4,7,"… media do not meet criteria for accuracy 5, and many stories … We use the term ‘Medical Misinformation Mess’ to encompass … Although the Medical Misinformation Mess affects multiple …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/eci.12834","https://scholar.google.com/scholar?q=related:7G9vhrSnldUJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
479,"A Bridgman, E Merkley…","The causes and consequences of COVID-19 misperceptions: Understanding the role of news and social media",2020,"… Misinformation …","misinforeview.hks.harvard.edu","https://misinforeview.hks.harvard.edu/article/the-causes-and-consequences-of-covid-19-misperceptions-understanding-the-role-of-news-and-social-media/","https://scholar.google.com/scholar?cites=2175841483832033987&as_sdt=2005&sciodt=0,5&hl=en",784,"2024-03-22 09:49:39","HTML","","","",,,,,479,119.75,160,3,4,"… exposure to misinformation does not guarantee belief in that misinformation. More research is thus needed to understand the extent and consequences of misinformation surrounding …","https://misinforeview.hks.harvard.edu/article/the-causes-and-consequences-of-covid-19-misperceptions-understanding-the-role-of-news-and-social-media/","https://scholar.google.com/scholar?q=related:wwJeK00kMh4J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
0,"EP Dukuye","Mental health factors and belief in true versus fake COVID-19 news headlines",2021,"","ourspace.uregina.ca","https://ourspace.uregina.ca/handle/10294/11819","",785,"2024-03-22 09:49:39","","","","",,,,,0,0.00,0,1,3,"… spread of fake news. Low cognitive reflection has been linked to belief in fake news and poor discernment … that analytical thinking increases discernment and susceptibility to fake news. …","https://ourspace.uregina.ca/bitstream/handle/10294/11819/Dukuye_2021_PsychThesis.pdf?sequence=1","https://scholar.google.com/scholar?q=related:xFIrLKaeLdkJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
1449,"A Kata","A postmodern Pandora's box: anti-vaccination misinformation on the Internet",2010,"Vaccine","Elsevier","https://www.sciencedirect.com/science/article/pii/S0264410X09019264","https://scholar.google.com/scholar?cites=1919924170992797537&as_sdt=2005&sciodt=0,5&hl=en",786,"2024-03-22 09:49:39","HTML","","","",,,,,1449,103.50,1449,1,14,"… The only website without any evidence of misinformation was the “Vaccine controversy” Wikipedia page. In some situations Wikipedia's accuracy may be suspect, for any user can …","https://www.sciencedirect.com/science/article/pii/S0264410X09019264","https://scholar.google.com/scholar?q=related:YUe2f9zwpBoJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
89,"AK Thomas, JB Bulevich, JCK Chan","Testing promotes eyewitness accuracy with a warning: Implications for retrieval enhanced suggestibility",2010,"Journal of Memory and Language","Elsevier","https://www.sciencedirect.com/science/article/pii/S0749596X10000409","https://scholar.google.com/scholar?cites=13623276686175560708&as_sdt=2005&sciodt=0,5&hl=en",787,"2024-03-22 09:49:39","HTML","","","",,,,,89,6.36,30,3,14,"… retrieval fluency of the misinformation accounts for the increased … the misinformation increases its ease of retrieval later, which is manifested as increased susceptibility to misinformation …","https://www.sciencedirect.com/science/article/pii/S0749596X10000409","https://scholar.google.com/scholar?q=related:BORahPeZD70J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
115,"S Hosseinimotlagh, EE Papalexakis","Unsupervised content-based identification of fake news articles with tensor decomposition ensembles",2018,"… of the Workshop on Misinformation …","cs.ucr.edu","https://www.cs.ucr.edu/~epapalex/papers/wsdm18-mis2-fakenews.pdf","https://scholar.google.com/scholar?cites=4021239448148063661&as_sdt=2005&sciodt=0,5&hl=en",788,"2024-03-22 09:49:39","PDF","","","",,,,,115,19.17,58,2,6,"… we accurately distinguish di erent categories of false news, solely based on the content? In … , and highaccuracy groups of articles that belong to di erent categories of false news. We …","https://www.cs.ucr.edu/~epapalex/papers/wsdm18-mis2-fakenews.pdf","https://scholar.google.com/scholar?q=related:rTWn__hPzjcJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
496,"JE Uscinski, AM Enders…","Why do people believe COVID-19 conspiracy theories?",2020,"… Misinformation …","misinforeview.hks.harvard.edu","https://misinforeview.hks.harvard.edu/article/why-do-people-believe-covid-19-conspiracy-theories/","https://scholar.google.com/scholar?cites=11660456945348690074&as_sdt=2005&sciodt=0,5&hl=en",789,"2024-03-22 09:49:39","HTML","","","",,,,,496,124.00,165,3,4,"… as part of a Special Issue on Misinformation and COVID-19, guest-… Support for Donald Trump is strongly related to the belief that … We surmise that Trump supporters adopted this belief in …","https://misinforeview.hks.harvard.edu/article/why-do-people-believe-covid-19-conspiracy-theories/","https://scholar.google.com/scholar?q=related:msA-4s9D0qEJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
9,"J Li, JM Foley, O Dumdum…","The Power of a Genre: Political News Presented as Fact-Checking Increases Accurate Belief Updating and Hostile Media Perceptions",2022,"Mass Communication and …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/15205436.2021.1924382","https://scholar.google.com/scholar?cites=13457292808290401789&as_sdt=2005&sciodt=0,5&hl=en",790,"2024-03-22 09:49:39","","10.1080/15205436.2021.1924382","","",,,,,9,4.50,2,4,2,"… Our article contributes to the scholarship on correcting misinformation by juxtaposing two seemingly incongruent theoretical expectations related to uncovering the effects of the fact-…","","https://scholar.google.com/scholar?q=related:_X2RZILowboJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
98,"S Lewandowsky, J Cook, P Schmid, DL Holford, A Finn…","The COVID-19 vaccine communication handbook. A practical guide for improving vaccine communication and fighting misinformation",2021,"","repository.essex.ac.uk","https://repository.essex.ac.uk/29625/","https://scholar.google.com/scholar?cites=4483656410689297718&as_sdt=2005&sciodt=0,5&hl=en",791,"2024-03-22 09:49:39","","","","",,,,,98,32.67,16,6,3,"… During the COVID-19 pandemic, misinformation disseminated by an American cable TV … Numerous studies around the world have shown that belief in COVID-19 misinformation or …","https://repository.essex.ac.uk/29625/1/The%20COVID-19%20Vaccine%20Communication%20Handbook.pdf","https://scholar.google.com/scholar?q=related:Nt0JBsAlOT4J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
7,"AK Thomas, C Chen, LT Gordon…","Choose your words wisely: What verbal hesitation indicates about eyewitness accuracy",2015,"Applied Cognitive …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/acp.3157","https://scholar.google.com/scholar?cites=1693337731001763260&as_sdt=2005&sciodt=0,5&hl=en",792,"2024-03-22 09:49:39","","10.1002/acp.3157","","",,,,,7,0.78,2,4,9,"… misinformation. The present study examined changes in linguistic markers present in verbal reports in the context of a repeated-retrieval misinformation … prior to misinformation positively …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/acp.3157","https://scholar.google.com/scholar?q=related:vEUg1bHxfxcJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
70,"LE Wylie, L Patihis, LL McCuller…","Misinformation effect in older versus younger adults: A meta-analysis and review",2014,"… eyewitness in court","api.taylorfrancis.com","https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.4324/9781315813936-3&type=chapterpdf","https://scholar.google.com/scholar?cites=4848182737659686360&as_sdt=2005&sciodt=0,5&hl=en",793,"2024-03-22 09:49:39","","","","",,,,,70,7.00,18,4,10,"… One method that has been explored for improving general memory accuracy for older eyewitnesses (ie, without misinformation) is the Cognitive Interview versus the standard structured …","https://www.researchgate.net/profile/Deborah-Davis-5/publication/265377966_Misinformation_effects_in_older_versus_younger_adults_A_meta-analysis_and_review/links/540a3f3f0cf2f2b29a2cd034/Misinformation-effects-in-older-versus-younger-adults-A-meta-analysis-and-review.pdf","https://scholar.google.com/scholar?q=related:2O1iXIM0SEMJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
100,"D Romer, KH Jamieson","Patterns of media use, strength of belief in COVID-19 conspiracy theories, and the prevention of COVID-19 from March to July 2020 in the United States …",2021,"Journal of medical Internet research","jmir.org","https://www.jmir.org/2021/4/e25215/","https://scholar.google.com/scholar?cites=2469881375818331708&as_sdt=2005&sciodt=0,5&hl=en",794,"2024-03-22 09:49:39","HTML","","","",,,,,100,33.33,50,2,3,"… -19–related misinformation and conspiracies by removing … that refuted the widespread misinformation. In March 2020, … or commented on harmful misinformation about COVID-19 that …","https://www.jmir.org/2021/4/e25215/","https://scholar.google.com/scholar?q=related:PDYBewbIRiIJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
754,"D Spohr","Fake news and ideological polarization: Filter bubbles and selective exposure on social media",2017,"Business information review","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0266382117722446","https://scholar.google.com/scholar?cites=4328601055249985018&as_sdt=2005&sciodt=0,5&hl=en",795,"2024-03-22 09:49:39","","10.1177/0266382117722446","","",,,,,754,107.71,754,1,7,"This article addresses questions of ideological polarization and the filter bubble in social media. It develops a theoretical analysis of ideological polarization on social media by …","","https://scholar.google.com/scholar?q=related:-m2O0LlHEjwJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
219,"H Blank, C Launay","How to protect eyewitness memory against the misinformation effect: A meta-analysis of post-warning studies",2014,"Journal of Applied Research in Memory and Cognition","Elsevier","https://www.sciencedirect.com/science/article/pii/S2211368114000230","https://scholar.google.com/scholar?cites=10202187834395119070&as_sdt=2005&sciodt=0,5&hl=en",796,"2024-03-22 09:49:39","HTML","","","",,,,,219,21.90,110,2,10,"… the adverse influence of misinformation on remembering can … effective, reducing the misinformation effect to less than half of … (3) The post-warning reduction in the misinformation effect …","https://www.sciencedirect.com/science/article/pii/S2211368114000230","https://scholar.google.com/scholar?q=related:3s3uKMhzlY0J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
308,"EF Loftus, K Donders, HG Hoffman, JW Schooler","Creating new memories that are quickly accessed and confidently held",1989,"Memory &Cognition","Springer","https://link.springer.com/article/10.3758/BF03197083","https://scholar.google.com/scholar?cites=8268655833739186206&as_sdt=2005&sciodt=0,5&hl=en",797,"2024-03-22 09:49:39","","10.3758/BF03197083","","",,,,,308,8.80,77,4,35,"… What would misinformation do to the relationship between accuracy and RT? Would misled subjects who are correct also respond more quickly than would those who err? In fact, if …","https://link.springer.com/content/pdf/10.3758/BF03197083.pdf","https://scholar.google.com/scholar?q=related:HlD866sqwHIJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
207,"H Karimi, P Roy, S Saba-Sadiya…","Multi-source multi-class fake news detection",2018,"Proceedings of the 27th …","aclanthology.org","https://aclanthology.org/C18-1131/","https://scholar.google.com/scholar?cites=648843058202638322&as_sdt=2005&sciodt=0,5&hl=en",798,"2024-03-22 09:49:39","","","","",,,,,207,34.50,52,4,6,"… For the performance metric, we use accuracy since the dataset is fairly balanced and also consistent with Wang (Wang, 2017), we found that f-measure performs similarly as accuracy. …","https://aclanthology.org/C18-1131.pdf","https://scholar.google.com/scholar?q=related:8ncl31InAQkJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
1320,"KM Douglas, RM Sutton…","The psychology of conspiracy theories",2017,"Current directions in …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0963721417718261","https://scholar.google.com/scholar?cites=10427532071968064520&as_sdt=2005&sciodt=0,5&hl=en",799,"2024-03-22 09:49:39","","10.1177/0963721417718261","","",,,,,1320,188.57,440,3,7,"… We have reviewed the current literature on the psychological factors that appear to drive conspiracy belief. We conclude that conspiracy belief appears to stem to a large extent from …","https://journals.sagepub.com/doi/full/10.1177/0963721417718261","https://scholar.google.com/scholar?q=related:CESmCSwJtpAJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
1,"SC Craig, J Gainous","To vote or not to vote? Fake news, voter fraud, and support for postponing the 2020 US presidential election",2024,"Politics &Policy","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/polp.12577","https://scholar.google.com/scholar?cites=16743055335777791814&as_sdt=2005&sciodt=0,5&hl=en",800,"2024-03-22 09:49:39","","10.1111/polp.12577","","",,,,,1,1.00,1,2,1,"… The results suggest that respondents were more likely to support postponement if they received a fake news message that fraud is common. The results also suggest that these effects …","","https://scholar.google.com/scholar?q=related:Rm--jx5IW-gJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
44,"AM Ridley, BR Clifford, E Keogh","The effects of state anxiety on the suggestibility and accuracy of child eyewitnesses",2002,"… Cognitive Psychology: The …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/acp.813","https://scholar.google.com/scholar?cites=11375135933342652620&as_sdt=2005&sciodt=0,5&hl=en",801,"2024-03-22 09:49:39","","10.1002/acp.813","","",,,,,44,2.00,15,3,22,"… In summary, it was found that state anxiety had no significant effect on memory accuracy. Misinformation was found to produce a large number of misled responses at all levels of anxiety…","https://onlinelibrary.wiley.com/doi/pdf/10.1002/acp.813","https://scholar.google.com/scholar?q=related:zJirAt2Z3J0J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
