DOI,Title,Abstract,include
10.1371/journal.pone.0243024,"myths, beliefs, and perceptions about covid-19 in ethiopia: a need to address information gaps and enable combating efforts","Background The endeavor to tackle the spread of COVID-19 effectively remains futile without the right grasp of perceptions and beliefs presiding in the community. Therefore, this study aimed to assess myths, beliefs, perceptions, and information gaps about COVID-19 in Ethiopia. Methods An internet-based survey was conducted in Ethiopia from April 22 to May 04, 2020. The survey link was promoted through emails, social media, and the Jimma University website. Perceptions about COVID-19 have considered the World Health Organization (WHO) resources and local beliefs. The data were analyzed using Statistical Package for Social Science (SPSS) software version 20.0. Classifications and lists of factors for each thematic perception of facilitators, inhibitors, and information needs were generated. Explanatory factor analysis (EFA) was executed to assist categorizations. Standardized mean scores of the categories were compared using analysis of variance (ANOVA) and t-tests. A significant difference was claimed at p-value <0.05. Results A total of 929 responses were gathered during the study period. The EFA generated two main categories of perceived facilitators of COVID-19 spread: behavioral non-adherence (55.9%) and lack of enablers (86.5%). Behavioral non-adherence was illustrated by fear of stigma (62.9%), not seeking care (59.3%), and hugging and shaking (44.8%). Perceived lack of enablers of precautionary measures includes staying home impossible due to economic challenges (92.4%), overcrowding (87.6%), and inaccessible face masks (81.6%) and hand sanitizers (79.1%). Perceived inhibitors were categorized into three factors: two misperceived, myths (31.6%) and false assurances (32.9%), and one correctly identified; engagement in standard precautions (17.1%). Myths about protection from the virus involve perceived religiosity and effectiveness of selected food items, hot weather, traditional medicine, and alcohol drinking, ranging from 15.1% to 54.7%. False assurances include people’s perception that they were living far away from areas where COVID-19 was rampant (36.9%), and no locally reported cases were present (29.5%). There were tremendous information needs reported about COVID-19 concerning protection methods (62.6%), illness behavior and treatment (59.5%), and quality information, including responses to key unanswered questions such as the origin of the virus (2.4%). Health workers were perceived as the most at-risk group (83.3%). The children, adolescents, youths were marked at low to moderate (45.1%-62.2%) risk of COVID-19. Regional, township, and access to communication showed significant variations in myths, false assurances, and information needs (p <0.05). Conclusions Considering young population as being at low risk of COVID-19 would be challenging to the control efforts, and needs special attention. Risk communication and community engagement efforts should consider regional and township variations of myths and false assurances. It should also need to satisfy information needs, design local initiatives that enhance community ownership of the control of the virus, and thereby support engagement in standard precautionary measures. All forms of media should be properly used and regulated to disseminate credible information while filtering out myths and falsehoods. © 2020 Kebede et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",no
10.4018/978-1-7998-7291-7.ch031,news credibility and media literacy in the digital age,"With the hostile media phenomenon as an overarching framework, this chapter discusses how challenging it can be for media literacy education to successfully combat motivated reasoning in which individuals are likely to be hostile when exposed to news content that is incongruent with their personal point of view. Such discussion is vital in times when news audiences are cynical and skeptical towards both politicians and media agencies. Given the importance of understanding and studying individuals' perceptions of news biases and assessments of news credibility, this chapter makes a case for establishing more objective standards for journalistic work to overcome the challenges brought about by the rise of fake news in the digital era. © 2021, IGI Global.",no
10.4018/978-1-7998-7291-7.ch002,"""ridiculous and untrue - fake news!"": the impact of labeling fake news","Beyond the spread of fake news, the term ""fake news"" has been used by people on social media and by people in the Trump administration to discredit reporting and show disagreement with the content of a story. This study offers a series of defining traits of fake news and a corresponding experiment testing its impact. Overall, this study shows that fake news, or at least labeling fake news can impact the gratifications people derive from news. Further, this study provides evidence that the impact of fake news might, in some cases, rely on whether or not the fake news complies with preexisting beliefs. © 2021, IGI Global.",no
10.3390/soc10030071,testing children and adolescents’ ability to identify fake news: a combined design of quasi-experiment and group discussions,"Nowadays, people increasingly choose to turn to the Internet and especially to social media for news and other types of content, while often not questioning the trustworthiness of the information. An acute form of this problem is that children and adolescents tend to include the use of new technologies in all the aspects of their daily life, yet most of them are unable to distinguish between fake news and trustful information in an online environment. This study is based on a Dutch empirical study and was conducted in Romania to examine whether schoolchildren and adolescents were able to identify a hoax website as fake, using a self-administrative questionnaire and open group discussions about the given online source. Similar to other studies based on the same research design, this research aims to explore the vulnerability of students to fake news and the way they experience an experimental situation in which they are exposed to online fake information. This exploratory study revealed that both children and adolescents are not preoccupied with the trustworthiness of the information they are exposed to in social media. While only 4 of the 54 students stated that they would not choose to save a fake animal (from a hoax website), all four of them had reasons that proved that they did not perceive the information as being a hoax. Thus, participants proved that they would act upon being exposed to fake information even when they do not trust the source. © 2020 by the author. Licensee MDPI, Basel, Switzerland.",no
10.37016/mr-2020-55,"right and left, partisanship predicts (asymmetric) vulnerability to misinformation","We analyze the relationship between partisanship, echo chambers, and vulnerability to online misinformation by studying news sharing behavior on Twitter. While our results confirm prior findings that online misinformation sharing is strongly correlated with right-leaning partisanship, we also uncover a similar, though weaker, trend among left-leaning users. Because of the correlation between a user’s partisanship and their position within a partisan echo chamber, these types of influence are confounded. To disentangle their effects, we performed a regression analysis and found that vulnerability to misinformation is most strongly influenced by partisanship for both left-and right-leaning users. © 2020, Harvard Kennedy School. All rights reserved.",no
10.1080/10410236.2019.1573295,seeking formula for misinformation treatment in public health crises: the effects of corrective information type and source,"An increasing lack of information truthfulness has become a fundamental challenge to communications. Insights into how to debunk this type of misinformation can especially be crucial for public health crises. To identify corrective information strategies that increase awareness and trigger actions during infectious disease outbreaks, an online experiment (N = 700) was conducted, using a U.S. sample. After initial misinformation exposure, participants’ exposure to corrective information type (simple rebuttal vs. factual elaboration) and source (government health agency vs. news media vs. social peer) was varied, including a control group without corrective information. Results show that, if corrective information is present rather than absent, incorrect beliefs based on misinformation are debunked and the exposure to factual elaboration, compared to simple rebuttal, stimulates intentions to take protective actions. Moreover, government agency and news media sources are found to be more successful in improving belief accuracy compared to social peers. The observed mediating role of crisis emotions reveals the mechanism underlying the effects of corrective information. The findings contribute to misinformation research by providing a formula for correcting the increasing spread of misinformation in times of crisis. © 2019, © 2019 The Author(s). Published with license by Taylor & Francis Group, LLC.",no
10.20473/rlj.V6-I2.2020.136-145,university students' ability in evaluating fake news on social media,"Background of the study: Social media has become a traffic information exchange for both true and false information. Therefore, social media users should not simply believe the information they received. This paper investigates the process of evaluating news on social media carried out by students in assessing the news they find on social media, and their ability to distinguish fact and false news. Purpose: It is to find out more about the process of students evaluating news on social media by assessing the news they found on social media, and how can they know which is the factual news and which is the fake news and the difference between them. Method: Qualitative research methods with a descriptive approach are used in this research. This research was conducted at Gadjah Mada University. The purposive sampling technique was chosen to be used in determining students. Findings: Overall, participants were able to identify almost all news articles. Participants are able to identify almost all factual news articles correctly and most fake news articles correctly. Only a small portion of all news articles cannot be correctly identified by participants. Participants are better to identify factual news than fake news. Conclusion: Although participants already have experienced finding fake news on social media and have self-taught knowledge about how to distinguish fake news from reliable news, there is no guarantee that they can tell the news article they got, fake or fact. The researcher wants to give advice to the academic library to provide training on the characteristics of reliable referral sources and to think critically in assessing information as part of student information literacy training. © 2020, Airlangga University Faculty of Vocational Studies. All rights reserved.",yes
10.1027/1618-3169/a000489,anger increases susceptibility to misinformation,"The effect of anger on acceptance of false details was examined using a three-phase misinformation paradigm. Participants viewed an event, were presented with schema-consistent and schema-irrelevant misinformation about it, and were given a surprise source monitoring test to examine the acceptance of the suggested material. Between each phase of the experiment, they performed a task that either induced anger or maintained a neutral mood. Participants showed greater susceptibility to schema-consistent than schema-irrelevant misinformation. Anger did not affect either recognition or source accuracy for true details about the initial event, but suggestibility for false details increased with anger. In spite of this increase in source errors (i.e., misinformation acceptance), both confidence in the accuracy of source attributions and decision speed for incorrect judgments also increased with anger. Implications are discussed with respect to both the general effects of anger and real-world applications such as eyewitness memory. © 2020 Hogrefe Publishing.",no
10.1016/j.jarmac.2020.04.001,correcting misinformation in news stories: an investigation of correction timing and correction durability,"Early reports of an unfolding news story sometimes contain incomplete or mistaken information that is later updated or corrected. Research shows that retracted information continues to influence beliefs and inferential reasoning in sometimes subtle ways. The present study sought to assess how the efficacy of corrections interacts with the passage of time. We assessed whether delaying a correction by 2 days, relative to providing the correction minutes after the mistaken information, influenced the efficacy of the correction. In the same experiments, we also assessed whether corrections lead to durable changes in belief, by assessing belief in the corrected information in the same individuals at several points in time. Although we found no evidence that correction timing mattered, we found clear evidence that corrected beliefs were not durable. In three experiments, belief in the mistaken information increased over the 2 days following a correction despite participants’ continued memory for the correction. © 2020 Society for Applied Research in Memory and Cognition",no
10.37016/mr-2020-026,do the right thing: tone may not affect correction of misinformation on social media,"An experiment conducted with 610 participants suggests that corrections to misinformation – pointing out information that is wrong or misleading and offering credible information in its place – on social media reduce misperceptions regardless of the correction’s tone (uncivil, affirmational, or neutral). There is also an opportunity to correct secondary but related misperceptions (dealing with the same topic but with a different specific fact) when responding to misinformation on social media. Our findings emphasize that correction on social media could operate as part of a broader strategy to reduce beliefs in misinformation, and users should be encouraged to bring additional relevant information into the conversation, using whatever tone feels most comfortable for them. © 2020, Harvard Kennedy School. All rights reserved.",no
10.37016/mr-2020-033,exposure to social engagement metrics increases vulnerability to misinformation,"News feeds in virtually all social media platforms include engagement metrics, such as the number of times each post is liked and shared. We find that exposure to these signals increases the vulnerability of users to low-credibility information in a simulated social media feed. This finding has important implications for the design of social media interactions in the post-truth age. To reduce the spread of misinformation, we call for technology platforms to rethink the display of social engagement metrics. Further research is needed to investigate how engagement metrics can be presented without amplifying the spread of low-credibility information. © 2020, Harvard Kennedy School. All rights reserved.",no
10.4018/978-1-7998-4718-2.ch004,detecting fake news on social media: the case of turkey,"As Web 2.0 technologies have turned the Internet into an interactive medium, users dominate the field. With the spread of social media, the Internet has become much more user-oriented. In contrast to traditional media, social media's lack of control mechanisms makes the accuracy of spreading news questionable. This brings us to the significance of fact-checking platforms. This study investigates the antecedents of spreading false news in Turkey. The purpose of the study is to determine the features of fake news. For this purpose, teyit.org, the biggest fact-checking platform in Turkey, has been chosen for analysis. The current study shows fake news to be detectable based on four features: Propagation, User Type, Social Media Type, and Formatting. According to the logistic regression analysis, the study's model obtained 86.7% accuracy. The study demonstrates that Facebook increases the likelihood of news being fake compared to Twitter or Instagram. Emoji usage is also statistically significant in terms of increasing the probability of fake news. Unexpectedly, the impact of photos or videos was found statistically insignificant. © 2021 by IGI Global. All rights reserved.",no
10.37016/mr-2020-47,breaking harmony square: a game that “inoculates” against political misinformation,"We present Harmony Square, a short, free-to-play online game in which players learn how political misinformation is produced and spread. We find that the game confers psychological resistance against manipulation techniques commonly used in political misinformation: players from around the world find social media content making use of these techniques significantly less reliable after playing, are more confident in their ability to spot such content, and less likely to report sharing it with others in their network. © 2020, Harvard Kennedy School. All rights reserved.",yes
10.17645/mac.v8i2.3219,spreading (dis)trust: covid-19 misinformation and government intervention in italy,"The commentary focuses on the spread of Covid-19 misinformation in Italy, highlighting the dynamics that have impacted on its pandemic communication. Italy has recently been affected by a progressive erosion of trust in public institutions and a general state of information crisis regarding matters of health and science. In this context, the politicization of health issues and a growing use of social media to confront the Coronavirus “infodemic” have led the Italian Ministry of Health to play a strategic role in using its official Facebook page to mitigate the spread of misinformation and to offer updates to online publics. Despite this prompt intervention, which increased the visibility and reliability of public health communication, coordinated efforts involving different institutions, media and digital platform companies still seem necessary to reduce the impact of misinformation, as using a multichannel strategy helps avoid increasing social and technological disparities at a time of crisis. © 2020 by the author; licensee Cogitatio (Lisbon, Portugal).",yes
10.5771/2192-4007-2019-4-523,susceptibility to mis- and disinformation and the effectiveness of fact-checkers: can misinformation be effectively combated?; [anfälligkeit für fehl- und desinformationen und die effektivität von faktenprüfern: können fehlinformationen wirksam bekämpft werden?],"The online dissemination of mis- and disinformation may pose vexing problems on democracy. The factual basis of (political) information may be challenged by opposed partisans or issue publics, and misinformation may impact decision-making as confirmation biases may outweigh accuracy motivations. In this setting, fact-checkers that refute the false claims of misinformation may be regarded as an important tool to combat misinformation. Yet, the effectiveness of corrective information may be contingent upon partisan lenses, or the framing used in misinformation. In this study, the effectiveness of fact-checkers that refute different forms of misinformation on the polarizing issue of crime rates related to anti-immigration framing was assessed in the US and Netherlands. The main findings indicate that exposure to fact-checkers can correct misperceptions on immigration, and lowers the credibility of misinformation. Fact-checkers are more effective in the Netherlands than the US. These findings have important ramifications for understanding citizens' susceptibility to (partisan) misinformation and rebuttals. © 2019 Institute of the Lithuanian Language. All Rights Reserved.",no
10.4018/978-1-5225-9261-7.ch009,news credibility and media literacy in the digital age,"With the hostile media phenomenon as an overarching framework, this chapter discusses how challenging it can be for media literacy education to successfully combat motivated reasoning in which individuals are likely to be hostile when exposed to news content that is incongruent with their personal point of view. Such discussion is vital in times when news audiences are cynical and skeptical towards both politicians and media agencies. Given the importance of understanding and studying individuals' perceptions of news biases and assessments of news credibility, this chapter makes a case for establishing more objective standards for journalistic work to overcome the challenges brought about by the rise of fake news in the digital era. © 2019, IGI Global.",no
10.1177/2053168019870351,counting the pinocchios: the effect of summary fact-checking data on perceived accuracy and favorability of politicians,"Can the media effectively hold politicians accountable for making false claims? Journalistic fact-checking assesses the accuracy of individual public statements by public officials, but less is known about whether this process effectively imposes reputational costs on misinformation-prone politicians who repeatedly make false claims. This study therefore explores the effects of exposure to summaries of fact-check ratings, a new format that presents a more comprehensive assessment of politician statement accuracy over time. Across three survey experiments, we compared the effects of negative individual statement ratings and summary fact-checking data on favorability and perceived statement accuracy of two prominent elected officials. As predicted, summary fact-checking had a greater effect on politician perceptions than individual fact-checking. Notably, we did not observe the expected pattern of motivated reasoning: co-partisans were not consistently more resistant than supporters of the opposition party. Our findings suggest that summary fact-checking is particularly effective at holding politicians accountable for misstatements. © The Author(s) 2019.",no
10.1098/rsos.180593,does truth matter to voters? the effects of correcting political misinformation in an australian sample,"In the 'post-truth era', political fact-checking has become an issue of considerable significance. A recent study in the context of the 2016 US election found that fact-checks of statements by Donald Trump changed participants' beliefs about those statements-regardless of whether participants supported Trump-but not their feelings towards Trump or voting intentions. However, the study balanced corrections of inaccurate statements with an equal number of affirmations of accurate statements. Therefore, the null effect of fact-checks on participants' voting intentions and feelings may have arisen because of this artificially created balance. Moreover, Trump's statements were not contrasted with statements from an opposing politician, and Trump's perceived veracity was not measured. The present study (N = 370) examined the issue further, manipulating the ratio of corrections to affirmations, and using Australian politicians (and Australian participants) from both sides of the political spectrum. We hypothesized that fact-checks would correct beliefs and that fact-checks would affect voters' support (i.e. voting intentions, feelings and perceptions of veracity), but only when corrections outnumbered affirmations. Both hypotheses were supported, suggesting that a politician's veracity does sometimes matter to voters. The effects of fact-checking were similar on both sides of the political spectrum, suggesting little motivated reasoning in the processing of fact-checks. © 2018 The Author(s) Published by the Royal Society.",no
10.5964/ejop.v7i3.147,role of arousal states in susceptibility to accept misinformation,"The fragile nature of eyewitness memory makes the witnesses susceptible to various sources of post event information. Many factors of individual differences further moderate the impact of misinformation. The experiment reported here attempts to explore the effects of post event information on recognition accuracy of witnessed events, as moderated by the arousal states of energetic arousal, tense arousal, hedonic tone and anger/frustration. Experiment used those participants who scored high on four arousal states and average on rest of the three arousal states. Participants viewed a video clip, depicting a murder, followed by presentation of one week delayed post event information and recognition test for details of the event. Results indicated that participants who were misled retained less number of details of the event than did the participants who were given either consistent or no post event information. High scorer energetic arousal and hedonic tone participants retained more details of the event than did the high scorer tense arousal and anger/frustration participants under all the three post event information conditions. However, high tense arousal and anger/frustration participants' eyewitness retention dropped more sharply when they were given misleading post event information in comparison to the high energetic arousal and hedonic tone participants. Thus, results of the study indicated a moderating effect of post event information by the arousal states. © 2005-2011 Europe's Journal of Psychology.",no
10.1111/jcom.12159,the power of a picture: overcoming scientific misinformation by communicating weight-of-evidence information with visual exemplars,"Although most experts agree that vaccines do not cause autism, a considerable portion of the American public believes in a link. In an experiment (N = 371), we identified journalistic balance as a source of misperception about this issue and examined ways to attenuate misperceptions. In particular, by including weight-of-evidence information (i.e., stating that only one view is supported by evidence and a scientific consensus), we explored whether an article can present conflicting views without causing misperceptions. Including weight-of-evidence information fostered more accurate beliefs about an autism-vaccine link, but only for people with favorable pre-existing scientific views. However, this conditional effect disappeared when visual exemplars accompanied weight-of-evidence information. The findings of this study have both theoretical and practical implications for science communication. © 2015 International Communication Association.",no
10.1007/s11109-010-9112-2,when corrections fail: the persistence of political misperceptions,"An extensive literature addresses citizen ignorance, but very little research focuses on misperceptions. Can these false or unsubstantiated beliefs about politics be corrected? Previous studies have not tested the efficacy of corrections in a realistic format. We conducted four experiments in which subjects read mock news articles that included either a misleading claim from a politician, or a misleading claim and a correction. Results indicate that corrections frequently fail to reduce misperceptions among the targeted ideological group. We also document several instances of a ""backfire effect"" in which corrections actually increase misperceptions among the group in question. © Springer Science+Business Media, LLC 2010.",no
10.3758/s13421-013-0358-x,do people keep believing because they want to? preexisting attitudes and the continued influence of misinformation,"Misinformation-defined as information that is initially assumed to be valid but is later corrected or retracted-often has an ongoing effect on people's memory and reasoning. We tested the hypotheses that (a) reliance on misinformation is affected by people's preexisting attitudes and (b) attitudes determine the effectiveness of retractions. In two experiments, participants scoring higher and lower on a racial prejudice scale read a news report regarding a robbery. In one scenario, the suspects were initially presented as being Australian Aboriginals, whereas in a second scenario, a hero preventing the robbery was introduced as an Aboriginal person. Later, these critical, race-related pieces of information were or were not retracted. We measured participants' reliance on misinformation in response to inferential reasoning questions. The results showed that preexisting attitudes influence people's use of attitude-related information but not the way in which a retraction of that information is processed. © 2013 Psychonomic Society, Inc.",no
10.1016/j.actpsy.2014.06.006,confidence-accuracy resolution in the misinformation paradigm is influenced by the availability of source cues,"After witnessing an event, people often report having seen details that were merely suggested to them. Evidence is mixed regarding how well participants can use confidence judgments to discriminate between their correct and misled memory reports. We tested the prediction that the confidence-accuracy relationship for misled details depends upon the availability of source cues at retrieval. In Experiment 1, participants (N=77) viewed a videotaped staged crime before reading a misleading narrative. After seven minutes or one week, the participants completed a cued recall test for the details of the original event. Prior to completing the test, all participants were warned that the narrative contained misleading details to encourage source monitoring. The results showed that the strength of the confidence-accuracy relationship declined significantly over the delay. We interpret our results in the source monitoring framework. After an extended delay, fewer diagnostic source details were available to participants, increasing reliance on retrieval fluency as a basis for memory and metamemory decisions. We tested this interpretation in a second experiment, in which participants (N=42) completed a source monitoring test instead of a cued recall test. We observed a large effect of retention interval on source monitoring, and no significant effect on item memory. This research emphasizes the importance of securing eyewitness statements as soon as possible after an event, when witnesses are most able to discriminate between information that was personally seen and information obtained from secondary sources. © 2014.",no
10.1111/jcom.12164,"emotions, partisanship, and misperceptions: how anger and anxiety moderate the effect of partisan bias on susceptibility to political misinformation","Citizens are frequently misinformed about political issues and candidates but the circumstances under which inaccurate beliefs emerge are not fully understood. This experimental study demonstrates that the independent experience of two emotions, anger and anxiety, in part determines whether citizens consider misinformation in a partisan or open-minded fashion. Anger encourages partisan, motivated evaluation of uncorrected misinformation that results in beliefs consistent with the supported political party, while anxiety at times promotes initial beliefs based less on partisanship and more on the information environment. However, exposure to corrections improves belief accuracy, regardless of emotion or partisanship. The results indicate that the unique experience of anger and anxiety can affect the accuracy of political beliefs by strengthening or attenuating the influence of partisanship. © 2015 International Communication Association.",no
10.1046/j.1365-2923.2002.01299.x,"misinformation, partial knowledge and guessing in true/false tests","Context: Examiners disagree on whether or not multiple choice and true/false tests should be negatively marked. Much of the debate has been clouded by neglect of the role of misinformation and by vagueness regarding both the specification of test types and 'partial knowledge' in relation to guessing. Moreover, variations in risk-taking in the face of negative marking have too often been treated in absolute terms rather than in relation to the effect of guessing on test unreliability. Objectives: This paper aims to clarify these points and to compare the ill-effects on test reliability of guessing and of variable risk-taking. Methods: Three published studies on medical students are examined. These compare responses in true/false tests obtained with both negative marking and number-right scoring. The studies yield data on misinformation and on the extent to which students may fail to benefit from distrusted partial knowledge when there is negative marking. A simple statistical model is used to compare variations in risk-taking with test unreliability due to blind guessing under number-right scoring conditions. Conclusions: Partial knowledge should be least problematic with independent true/false items. The effect on test reliability of blind guessing under number-right conditions is generally greater than that due to the over-cautiousness of some students when there is negative marking.",yes
