StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention_check,electrons_know,electrons_accept,antibiotics_know,"antibiotics_accept ",continents_know,continents_accept,sex_know,sex_accept,lasers_know,lasers_accept,orbit_know,orbit_accept,diamonds_know,diamonds_accept,speed_know,speed_accept,salt_know,salt_accept,trees_know,trees_accept,water_know,water_accept,Q1,CMQ_1,CMQ_2,CMQ_3,CMQ_4,CMQ_5,SICBS,BCTI_intro,BCTI_apollo,BCTI_cancer,BCTI_viruses,BCTI_climatechange,BCTI_flatearth,"BCTI_autism ","BCTI_polio ",BCTI_alien,BCTI_hydorxychlor,BCTI_evolution,wgm_scientists,wgm_sciencegeneral,pew,Q1,education,comments,PROLIFIC_PID
2024-03-05 18:12:55,2024-03-05 18:19:03,IP Address,72.217.41.242,100,367,True,2024-03-05 18:19:03,R_1uh1XSTDJktMpHz,,,,,32.2123,-110.879,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,,,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,,100,100,50,30,90," 7",," 2",Completely false 1," 4",Completely false 1,Completely false 1,Completely false 1,Completely false 1," 2",Completely false 1,Completely false 1,A lot 4,A lot 4,A great deal of confidence 5,,High School / GED,"To provide context for my responses, I currently study physiology (STEM) and perform academic research as an undergrad at my university. ",65d50a06744dd0c01b038547
2024-03-05 18:12:28,2024-03-05 18:19:06,IP Address,68.192.82.87,100,397,True,2024-03-05 18:19:06,R_1GjkU7qq7RmrcCn,,,,,40.76,-73.5318,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,,,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,,90,100,80,90,100,Completely true 9,," 2"," 8",Completely true 9,Completely true 9,Completely false 1,Completely true 9," 6"," 2",Completely true 9," 6",Not at all 1,Not at all 1,No confidence at all 1,,Master's Degree,n/a,60f43c3a0fd9723feba1af38
2024-03-05 18:12:23,2024-03-05 18:19:16,IP Address,99.8.170.239,100,413,True,2024-03-05 18:19:17,R_3LdIuCF5fGzQYQr,,,,,42.5229,-82.8842,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,,,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,No,FALSE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,,30,50,50,70,60,Unsure 5,," 6",Unsure 5,Unsure 5," 6",Unsure 5,Unsure 5," 6",Unsure 5,Unsure 5," 6",Some 3,Not much 2," 3",,High School / GED,,5fd0dc0d8dae67016ed65a54
2024-03-05 18:12:48,2024-03-05 18:19:16,IP Address,208.79.244.79,100,387,True,2024-03-05 18:19:18,R_5jYXfKkQcwIlMTh,,,,,38.4799,-121.4451,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,,,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,60,50,90,10,10,Unsure 5,,Completely false 1," 2"," 6",Completely false 1,Completely false 1," 2",Completely false 1,Completely false 1," 6",Completely false 1,Some 3,A lot 4," 4",,3- or 4-year College Degree,,5e06ecd524f9390991997bb7
2024-03-05 18:12:58,2024-03-05 18:19:17,IP Address,24.191.62.203,100,379,True,2024-03-05 18:19:18,R_1Ya817Vsq4ZxxG9,,,,,40.6327,-73.6333,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,,,TRUE,Yes,FALSE,No,FALSE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,20,50,10,10,20,Unsure 5,,Completely false 1,Completely false 1,Unsure 5,Completely false 1,Completely false 1," 2",Completely false 1,Unsure 5,Completely false 1,Completely false 1,A lot 4,A lot 4," 4",,3- or 4-year College Degree,,5ba288c63fd80800016308c4
2024-03-05 18:12:36,2024-03-05 18:19:20,IP Address,70.112.182.209,100,403,True,2024-03-05 18:19:20,R_5DRdU8FTHmZfcPv,,,,,39.0537,-94.5906,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,,,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,10,0,10,0,10,Completely false 1,,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Unsure 5,Completely false 1,Completely false 1,A lot 4,A lot 4,A great deal of confidence 5,,High School / GED,Everything in the survey went fine with no issues. We seem to have a lot of conspiracy theory nuts in the world today and I think it's a sign of the larger mental health crisis that's currently going on.,5f6fd1451758e95a989623b2
2024-03-05 18:12:47,2024-03-05 18:19:21,IP Address,172.59.220.203,100,394,True,2024-03-05 18:19:21,R_1NrKyDtYAmn1qZI,,,,,35.2296,-80.843,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,,,TRUE,Yes,TRUE,Yes,FALSE,No,FALSE,No,FALSE,No,FALSE,No,TRUE,Yes,FALSE,Yes,TRUE,Yes,,80,70,80,60,70," 6",," 2"," 2"," 6"," 2"," 2",Unsure 5,Unsure 5," 6"," 2"," 2",Some 3,Some 3," 3",,3- or 4-year College Degree,"I like the subject content of the survey ",5d5c25578af5fd0001ef3aee
2024-03-05 18:13:10,2024-03-05 18:19:22,IP Address,47.40.130.84,100,372,True,2024-03-05 18:19:22,R_3cCDgRHk5oromoF,,,,,42.8123,-86.1421,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,,,TRUE,Yes,TRUE,Yes,,60,70,50,10,70," 2",,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Unsure 5,Completely false 1,Completely false 1,Completely false 1,A lot 4,A lot 4,A great deal of confidence 5,,Doctoral Degree,No,5ab3fc4b5f01000001cb07e2
2024-03-05 18:12:56,2024-03-05 18:19:22,IP Address,107.141.202.118,100,386,True,2024-03-05 18:19:23,R_1sXgs80ulZSNfHS,,,,,34.4941,-92.5901,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,,,TRUE,Yes,FALSE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,,80,50,30,30,80,Completely true 9,,Unsure 5," 8",Completely true 9,Completely true 9,Unsure 5,Completely true 9,Unsure 5,Unsure 5,Completely true 9,Completely true 9,Not much 2,Not at all 1,No confidence at all 1,,High School / GED,,5af1c4dfaec2b600010a96c9
2024-03-05 18:13:05,2024-03-05 18:19:22,IP Address,71.69.172.138,100,376,True,2024-03-05 18:19:23,R_6ts9aN0uGQu4ahc,,,,,35.7614,-78.6015,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,,,,40,70,50,20,30," 4",,Completely false 1,Completely false 1," 2",Completely false 1,Completely false 1,Completely false 1," 2"," 3"," 3",Completely false 1,A lot 4,A lot 4," 4",,Some College,,6352c60b4a9850783773f265
2024-03-05 18:15:04,2024-03-05 18:19:24,IP Address,173.3.112.182,100,259,True,2024-03-05 18:19:24,R_7j3hhyZPJnxWslh,,,,,40.8646,-73.8981,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,,,FALSE,Yes,TRUE,Yes,,10,30,0,0,0,Unsure 5,,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Unsure 5,Completely false 1,Completely false 1,Some 3,Some 3," 4",,3- or 4-year College Degree,,5dcea7314d51e4107516c80d
2024-03-05 18:13:12,2024-03-05 18:19:25,IP Address,173.63.148.181,100,372,True,2024-03-05 18:19:25,R_310P7xSjNzvP9mb,,,,,40.8177,-73.9771,anonymous,EN,I give my informed consent to participate in this study.,Never 1,,,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,,90,80,50,20,20," 7",,Completely false 1,Completely false 1," 2",Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,A lot 4,A lot 4,A great deal of confidence 5,,Master's Degree,,6526ba5706ea8e4e5cafde48
2024-03-05 18:13:02,2024-03-05 18:19:27,IP Address,99.132.235.78,100,384,True,2024-03-05 18:19:27,R_5fe8prNPXFT0mH2,,,,,41.6078,-87.7524,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,No,FALSE,Yes,FALSE,Yes,FALSE,No,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,,,,100,90,90,90,100," 8",,Completely false 1,Completely true 9," 8",Completely false 1,Completely false 1," 7"," 7",Completely true 9," 6",Completely false 1,Some 3,Some 3," 4",,High School / GED,,64876e8c1a6f7c303a92351b
2024-03-05 18:13:08,2024-03-05 18:19:29,IP Address,152.179.222.138,100,381,True,2024-03-05 18:19:29,R_5Jf1DB0mnuh1aQN,,,,,40.0043,-76.8601,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,,,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,,50,90,20,10,20,Unsure 5,,Completely false 1,Completely false 1,Unsure 5,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Unsure 5,Completely false 1,Completely false 1,Some 3,A lot 4," 4",,High School / GED,"   ",65d7a34d9a6cedc191769855
2024-03-05 18:12:24,2024-03-05 18:19:29,IP Address,174.194.105.23,100,425,True,2024-03-05 18:19:30,R_1NPWYoqTEADUWj9,,,,,42.2823,-87.8601,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,,,TRUE,Yes,,20,90,40,30,90," 6",,Completely false 1," 3"," 4",Completely false 1,Completely false 1," 2",Completely false 1," 4",Completely false 1,Completely false 1,A lot 4,A lot 4,A great deal of confidence 5,,"Professional Degree (JD, MD)",,65b523496184c72bb4450dd3
2024-03-05 18:13:03,2024-03-05 18:19:29,IP Address,148.76.43.231,100,385,True,2024-03-05 18:19:30,R_6CVU8cEtvRuZDi6,,,,,40.5921,-74.6238,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,,,,70,100,70,40,60," 6",,Completely false 1," 2"," 2",Completely false 1,Completely false 1,Completely false 1,Completely false 1," 3",Completely false 1,Completely false 1,A lot 4,A lot 4,A great deal of confidence 5,,3- or 4-year College Degree,,610303864bdf42f5007438a9
2024-03-05 18:12:44,2024-03-05 18:19:33,IP Address,129.62.189.195,100,408,True,2024-03-05 18:19:33,R_3EBkNasWRYDaCGA,,,,,31.5338,-97.1923,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,,,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,90,100,70,50,80,Completely true 9,,Completely false 1,Unsure 5," 3",Unsure 5,Completely false 1,Unsure 5," 3",Unsure 5," 7",Completely false 1,Not much 2,Not much 2,No confidence at all 1,,3- or 4-year College Degree,,5ecc6ffce3ca77849333e83e
2024-03-05 18:12:54,2024-03-05 18:19:33,IP Address,75.234.115.44,100,399,True,2024-03-05 18:19:33,R_7Pc1sCpQ8ib1xuR,,,,,38.6614,-121.2636,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,,,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,,90,100,80,50,50," 7",,Unsure 5," 6",Unsure 5," 4",Completely false 1,Unsure 5," 2",Completely true 9,Unsure 5,Completely false 1,Some 3,A lot 4," 4",,Some College,,642b13157475db9fd69de0b8
2024-03-05 18:12:24,2024-03-05 18:19:35,IP Address,76.18.94.108,100,431,True,2024-03-05 18:19:36,R_3OHi6t2FX79wTdo,,,,,35.0506,-106.7249,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,,,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,,50,20,0,0,0,Unsure 5,,Completely false 1,Completely false 1," 7",Completely false 1,Completely false 1,Completely false 1,Completely false 1," 7",Completely false 1,Completely false 1,Some 3,Some 3," 4",,High School / GED,,5fefefa4c9707d3516361c9c
2024-03-05 18:12:47,2024-03-05 18:19:38,IP Address,98.213.51.164,100,410,True,2024-03-05 18:19:38,R_6ODHrOfJP3mo4UQ,,,,,42.055,-87.6951,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,,,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,,60,70,60,70,70," 7",," 7"," 3"," 2"," 3",Completely false 1,Completely false 1,Completely false 1," 2"," 3",Completely false 1,Some 3,Some 3," 4",,Master's Degree,,6129cc7a565c9c03752802fa
2024-03-05 18:13:18,2024-03-05 18:19:43,IP Address,74.141.165.33,100,384,True,2024-03-05 18:19:43,R_1zZ6GGJL6QGetfP,,,,,39.953,-83.0767,anonymous,EN,I give my informed consent to participate in this study.," 5",TRUE,Yes,TRUE,Yes,FALSE,No,FALSE,Yes,,,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,,90,100,80,90,100," 8",," 8"," 8",Completely true 9," 8",Completely false 1,Unsure 5,Unsure 5," 8",Unsure 5," 2",Some 3,A lot 4," 4",,Master's Degree,,65a5afee21ddeb8aafa892fd
2024-03-05 18:13:00,2024-03-05 18:19:44,IP Address,67.86.112.70,100,404,True,2024-03-05 18:19:45,R_5HeJiHeWag2uYk9,,,,,40.5978,-74.0001,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,,80,80,80,80,80," 7",," 2"," 2"," 4",Unsure 5,Completely false 1," 8"," 4"," 7",Unsure 5," 3",Some 3,Some 3," 3",,3- or 4-year College Degree,,60ca4cfb5c287146cad0695a
2024-03-05 18:13:28,2024-03-05 18:19:45,IP Address,47.177.133.62,100,376,True,2024-03-05 18:19:46,R_5f8ejWm48Iob62F,,,,,34.4924,-117.7543,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,60,70,40,50,60," 7",," 3"," 4"," 6"," 4"," 2"," 3"," 4"," 6"," 3"," 2",A lot 4,A lot 4," 4",,Some College,,656e0dab178ffccdaa47202e
2024-03-05 18:13:00,2024-03-05 18:19:46,IP Address,174.245.20.54,100,406,True,2024-03-05 18:19:47,R_1igG0t3cAA1ZUNw,,,,,42.5064,-83.4069,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,,,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,,70,100,10,50,80,Completely true 9,," 3"," 7"," 7"," 7",Completely false 1,Unsure 5,Unsure 5,Completely true 9," 3",Completely false 1,Not much 2,Some 3,No confidence at all 1,,Some College,,63d698af12a4d488c5fdf05a
2024-03-05 18:12:09,2024-03-05 18:19:49,IP Address,66.61.119.4,100,459,True,2024-03-05 18:19:49,R_1nCzKEEZtEyvwgV,,,,,40.8784,-82.6541,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,FALSE,No,,,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,,80,90,70,50,20,Completely true 9,," 3"," 6",Completely false 1," 3",Completely false 1," 8"," 6"," 6"," 7"," 6",Not much 2,Not much 2," 2",,Some College,None.,65c0426ec8e91b3051f3a0b4
2024-03-05 18:12:27,2024-03-05 18:19:49,IP Address,75.63.10.150,100,441,True,2024-03-05 18:19:49,R_5CgA8QjjKZCYYIL,,,,,33.2541,-84.2735,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,,,FALSE,Yes,TRUE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,,100,100,100,80,100,Completely true 9,," 2"," 7"," 8",Completely false 1,Completely false 1," 7",Unsure 5," 8"," 6"," 3",Some 3,Some 3," 3",,High School / GED,very interesting,6307f3c967020d1202332b77
2024-03-05 18:13:13,2024-03-05 18:19:54,IP Address,71.63.37.76,100,400,True,2024-03-05 18:19:55,R_5nCTh9opmPbwBiZ,,,,,38.4475,-78.8693,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,,,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,80,100,40,20,70," 6",," 3",Completely false 1," 2",Completely false 1,Completely false 1,Completely false 1,Completely false 1,Unsure 5," 3",Completely false 1,Some 3,A lot 4," 4",,Some College,,65cb83b3dd72788ad453d725
2024-03-05 18:12:48,2024-03-05 18:19:56,IP Address,96.230.55.157,100,427,True,2024-03-05 18:19:56,R_1mOepU8PvLaeXYL,,,,,42.3182,-71.6429,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,,,,20,70,60,0,10," 4",,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Unsure 5,Completely false 1,Completely false 1,A lot 4,A lot 4," 4",,3- or 4-year College Degree,Nope,60da18dba560960ea60a8fe5
2024-03-05 18:12:05,2024-03-05 18:19:58,IP Address,98.56.111.116,100,473,True,2024-03-05 18:19:59,R_5zNlz89T4kSIE6D,,,,,26.9146,-82.0559,anonymous,EN,I give my informed consent to participate in this study.,Never 1,,,TRUE,Yes,FALSE,No,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,70,70,30,10,70,Unsure 5,," 4"," 7"," 7",Unsure 5,Completely false 1,Unsure 5,Unsure 5," 4"," 6",Completely true 9,Some 3,Some 3," 3",,3- or 4-year College Degree,,65618f1768d42f03d1202973
2024-03-05 18:15:47,2024-03-05 18:20:02,IP Address,35.142.217.211,100,255,True,2024-03-05 18:20:02,R_30obByosfqYtQH4,,,,,27.4843,-82.5813,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,No,,,TRUE,Yes,TRUE,Yes,TRUE,No,FALSE,No,TRUE,Yes,,50,40,10,10,10," 4",,Completely false 1,Completely false 1,Completely false 1," 3",Completely false 1," 2",Completely false 1,Completely false 1,Completely false 1," 7",Some 3,Some 3," 4",,3- or 4-year College Degree,,609a5974625e18ab158c9a3e
2024-03-05 18:13:15,2024-03-05 18:20:05,IP Address,184.13.88.88,100,410,True,2024-03-05 18:20:05,R_3c5Hc8aO2h4UfdH,,,,,38.5414,-81.6285,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,,,,50,80,50,50,50,Unsure 5,," 2"," 3",Unsure 5,Unsure 5,Completely false 1,Unsure 5,Unsure 5,Unsure 5,Unsure 5," 2",Some 3,Some 3," 3",,Some College,,5ce9c6df6b2b3d001a94b24f
2024-03-05 18:13:12,2024-03-05 18:20:16,IP Address,208.196.103.210,100,424,True,2024-03-05 18:20:17,R_1V7JpBx6llFk7LS,,,,,37.751,-97.822,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,No,TRUE,Yes,FALSE,Yes,FALSE,No,FALSE,Yes,TRUE,Yes,,,TRUE,No,FALSE,No,TRUE,No,TRUE,Yes,,70,50,40,70,60,Unsure 5,," 6",Completely true 9," 6"," 7",Completely true 9," 7",Completely true 9,Completely true 9,Unsure 5," 6",Some 3,Some 3," 4",,3- or 4-year College Degree,none,63e537a4b33c1c72be91da82
2024-03-05 18:12:34,2024-03-05 18:20:21,IP Address,98.230.111.100,100,467,True,2024-03-05 18:20:21,R_1SGHjDNSsVQUtK1,,,,,30.4566,-84.3223,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,,,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,,100,100,80,80,80,Completely true 9,,Completely false 1,Unsure 5,Completely true 9,Unsure 5,Completely false 1,Unsure 5,Unsure 5,Unsure 5,Completely true 9,Completely false 1,Not much 2,Some 3,No confidence at all 1,,Some College,Air AND water make up the bulk of trees mass and the water is drawn from the earth. Water has much more mass than air and I stand by my answer of Earth being that is where the water is drawn from. The question was very vague and as you see... open to interpretation,63386e75b02c4d7013c1198b
2024-03-05 18:12:39,2024-03-05 18:20:28,IP Address,172.59.136.122,100,468,True,2024-03-05 18:20:28,R_1nBpCmYKYm93mmt,,,,,40.4339,-79.9996,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,,,TRUE,Yes,,70,70,50,10,40," 6",," 3",Unsure 5,Unsure 5,Completely false 1,Completely false 1," 2"," 3",Completely false 1,Unsure 5,Completely false 1,Some 3,Some 3," 4",,3- or 4-year College Degree,n/a,5df89cab69a117620a70f1ee
2024-03-05 18:13:09,2024-03-05 18:20:29,IP Address,166.196.61.72,100,439,True,2024-03-05 18:20:30,R_57CYGIvF2UWUPaj,,,,,32.0162,-102.1515,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,,,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,80,100,50,40,60," 8",,Completely false 1,Unsure 5," 4"," 2",Completely false 1,Completely false 1,Unsure 5," 8"," 3",Completely false 1,Some 3,Some 3," 3",,3- or 4-year College Degree,,60fd6eb7fba48ceb8adad442
2024-03-05 18:12:50,2024-03-05 18:20:32,IP Address,73.175.198.209,100,461,True,2024-03-05 18:20:32,R_5DMBcnaLW8QdVbr,,,,,40.2389,-77.1935,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,,,TRUE,Yes,,60,70,10,20,50," 6",,Completely false 1," 3"," 3",Completely false 1,Completely false 1,Completely false 1," 2",Unsure 5,Completely false 1,Completely false 1,A lot 4,A lot 4," 4",,3- or 4-year College Degree,,6400e07f37c248e81cbc9d41
2024-03-05 18:15:30,2024-03-05 18:20:32,IP Address,98.165.17.189,100,302,True,2024-03-05 18:20:33,R_3LCJWtVvzPdTn00,,,,,33.3054,-111.7401,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,,,TRUE,Yes,FALSE,Yes,TRUE,Yes,,90,100,50,30,20,Unsure 5,,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1,Completely false 1," 6",Unsure 5,Completely false 1,A lot 4,A lot 4," 4",,3- or 4-year College Degree,,5df3c82961b48a2907204173
2024-03-05 18:13:02,2024-03-05 18:20:33,IP Address,164.153.59.123,100,450,True,2024-03-05 18:20:34,R_1LU6aWqwJwfqGJR,,,,,34.1736,-82.1545,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,No,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,,,TRUE,Yes,FALSE,Yes,FALSE,No,,70,80,20,50,60," 6",,Completely false 1,Completely false 1," 2"," 6",Completely false 1,Unsure 5,Completely false 1," 8"," 2"," 2",Some 3,Some 3," 3",,Master's Degree,,608437f0b139060610c9f0c1
2024-03-05 18:13:17,2024-03-05 18:20:36,IP Address,81.161.4.27,100,438,True,2024-03-05 18:20:37,R_5mFBIqKMJrFtFi6,,,,,40.7662,-74.0178,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,,,FALSE,Yes,,50,40,40,40,80,Unsure 5,," 6"," 6"," 4"," 6"," 6",Unsure 5,Unsure 5," 6",Unsure 5," 6",Not much 2,Some 3," 4",,3- or 4-year College Degree,NA,659eb3a84181a4fa1a2a0597
2024-03-05 18:14:13,2024-03-05 18:20:41,IP Address,174.108.69.68,100,387,True,2024-03-05 18:20:41,R_5zeYtjKOSw4Ueqi,,,,,35.0221,-80.5318,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,,,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,40,90,100,30,30," 3",,Completely false 1,Completely false 1," 4",Completely false 1,Completely false 1," 3",Completely false 1,Unsure 5," 3",Completely false 1,Some 3,Some 3," 2",,2-year College Degree,,650b03136ab3d4c832d98b71
2024-03-05 18:13:07,2024-03-05 18:20:45,IP Address,24.125.60.79,100,457,True,2024-03-05 18:20:46,R_6E0JuTshIWCmCbq,,,,,34.2497,-84.4894,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,,,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,,60,40,80,70,90," 7",," 7"," 8"," 7"," 8"," 7"," 7"," 7"," 7"," 7"," 3",Some 3,Not much 2," 4",,3- or 4-year College Degree,no,62b473736986d2b27c1427d2
