StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,CONSENT,DEM_GENDER,DEM_GENDER_2_TEXT,DEM_AGE,education,ATTCHECK_NUMBER,SCIINFO_newspapersmags,SCIINFO_tvradio,SCIINFO_newswebsitesapps,SCIINFO_videospodcasts,SCIINFO_filmsseries,SCIINFO_books,SCIINFO_socialmedia,SCIINFO_messengers,SCIINFO_museumszoos,SCIINFO_rlconversations,SCIENGAGE_conversations,SCIENGAGE_messengers,SCIENGAGE_socialmedia,SCIENGAGE_publicprotests,BENEFIT_OPEN,TRUST_OPEN,BENEFIT_ONESELF,BENEFIT_REGION_MOST,BENEFIT_REGION_LEAST,GOALS_PRIO_health,GOALS_PRIO_energy,GOALS_PRIO_poverty,GOALS_PRIO_defense,GOALS_TACKLE_health,GOALS_TACKLE_energy,GOALS_TACKLE_poverty,GOALS_TACKLE_defense,influence_integrate,influence_advocate,influence_communicate,influence_involved,NORMPERC_outreach,influence_independent,WILLVUL_gov,WILLVUL_you,competence_expert,integrity_honest,benevolence_concerned,TRUST_SCI_open,competence_intelligent,integrity_ethical,benevolence_improve,TRUST_SCI_trans,competence_qualified,integrity_sincere,benevolence_otherinterest,TRUST_SCI_otherviews,trust_method,TRUST_PEW,OUTSPOKEN_othersthink,OUTSPOKEN_isolate,OUTSPOKEN_against,SCIPOP_common,SCIPOP_good,SCIPOP_advantage,SCIPOP_cahoots,SCIPOP_influence,SCIPOP_involved,SCIPOP_lifeexp,SCIPOP_rely,ATTCHECK_RES,SDO_allgroupsconsider,SDO_notpushequality,SDO_equalityideal,SDO_superiordominate,CLIM_TRUST,CLIM_EMO_helpless,CLIM_EMO_anxious,CLIM_EMO_optimistic,CLIM_EMO_angry,CLIM_EMO_guilty,CLIM_EMO_ashamed,CLIM_EMO_depressed,CLIM_EMO_pessimistic,CLIM_EMO_indifferent,CLIM_GOV_concerns,CLIM_GOV_doingenough,CLIM_GOV_dismisspeople,CLIM_GOV_science,CLIM_GOV_futuregens,CLIM_GOV_trustworthy,CLIM_GOV_lying,CLIM_POLSUPPORT_fueltax,CLIM_POLSUPPORT_publictransport,CLIM_POLSUPPORT_sustenergy,CLIM_POLSUPPORT_protection,CLIM_POLSUPPORT_foodtax,CLIM_WEATHERPAST_floods,CLIM_WEATHERPAST_heatwaves,CLIM_WEATHERPAST_heavystorms,CLIM_WEATHERPAST_wildfires,CLIM_WEATHERPAST_heavyrain,CLIM_WEATHERPAST_droughts,CLIM_WEATHERFUTU_floods,CLIM_WEATHERFUTU_heatwaves,CLIM_WEATHERFUTU_heavystorms,CLIM_WEATHERFUTU_wildfires,CLIM_WEATHERFUTU_heavyrain,CLIM_WEATHERFUTU_droughts,DEM_INCOME,DEM_POL_conservative,DEM_POL_right,DEM_RELIGIOUS,DEM_RESIDENCE,disciplines_trust_general,disciplines_trust_biology,disciplines_trust_physics,disciplines_trust_climate,disciplines_trust_economics,disciplines_trust_sociology,disciplines_consensus_general,disciplines_consensus_biology,disciplines_consensus_physics,disciplines_consensus_climate,disciplines_consensus_economics,disciplines_consensus_sociology,disciplines_precision_general,disciplines_precision_biology,disciplines_precision_physics,disciplines_precision_climate,disciplines_precision_economics,disciplines_precision_sociology,CT_climate...140,CT_vaccine...141,CT_lantian...142,VJS_1,VJS_2,subjective_status,CT_climate...146,Q122_5...147,CT_vaccine...148,Q122_6...149,CT_climate...150,Q122_5...151,CT_vaccine...152,Q122_6...153,CT_climate...154,Q122_5...155,CT_vaccine...156,Q122_6...157,ATT_AI _P1...158,ATT_AI _P2...159,ATT_AI _P3...160,ATT_AI _N1...161,ATT_AI _N2...162,ATT_AI _N3...163,ATT_TRUST_AI_11,ATT_TRUST_AI_12,ATT_AI _P1...166,ATT_AI _P2...167,ATT_AI _P3...168,ATT_AI _N1...169,ATT_AI _N2...170,ATT_AI _N3...171,CT_lantian...172,ID,attcheck_number,attcheck_res,benevolence,competence,integrity,influence_policy,influence_lifestyle,trust_composite,income,income_log,id
2023-03-06 14:30:42,2023-03-06 15:04:10,0,100,2007,1,2023-03-06 15:04:10,R_1kTRX4WI3OyfmJE,anonymous,FR,1,1,NA,31,3,213,6,5,5,5,6,6,6,4,5,5,6,4,5,5,La science profite le plus aux classe supérieur qui aime le répéter à tous discour et moment.,NA,4,4,1,4,5,4,2,3,2,2,5,3,3,4,2,5,2,5,4,4,4,3,4,4,3,4,2,4,4,3,3,3,3,4,4,3,4,4,3,3,4,4,3,4,1,7,7,8,1,3,4,4,2,4,3,3,3,5,1,1,1,1,1,1,1,5,1,3,3,3,1,4,4,4,4,4,4,5,5,5,5,5,5,11200,99,4,1,1,4,4,3,2,3,3,2,4,3,3,2,3,2,2,3,2,3,3,2,5,6,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975582277,213,1,3.3333333333333335,4,3.6666666666666665,2.8,4,3.6666666666666665,11200,9.323669057283185,1656
2023-03-06 14:49:40,2023-03-06 15:04:38,0,100,898,1,2023-03-06 15:04:39,R_PINppDx2tBzdBmN,anonymous,FR,1,1,NA,47,4,213,1,1,3,3,4,1,5,1,2,2,3,2,3,2,l'humanité et les industriels,NA,3,6,1,4,3,4,1,2,3,4,1,3,3,3,3,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,3,3,3,3,3,3,3,4,3,4,3,1,7,2,10,1,4,3,3,2,5,2,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,17000,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,5,6,1,3,3,3,3,3,3,3,4,4,3,4,4,3,4,3,4,4,3,3,6,237457968344245,213,1,3.6666666666666665,4,4,3,4,3.8333333333333335,17000,9.740968623038354,1657
2023-03-06 14:41:05,2023-03-06 15:04:49,0,100,1423,1,2023-03-06 15:04:50,R_2CE6Lrl8DoDTI7f,anonymous,FR,1,0,NA,54,4,213,2,2,2,2,2,1,2,1,1,2,3,1,1,1,Medecine,NA,4,6,1,4,4,4,2,4,3,3,3,4,3,3,4,3,3,4,4,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,4,2,2,2,1,8,6,5,2,4,4,2,3,2,2,2,2,3,2,3,2,4,3,3,3,4,1,2,3,3,1,3,3,4,3,3,3,2,2,2,2,2,2,27000,2,5,2,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718974029966,213,1,4,4.333333333333333,3.6666666666666665,3.4,4,4.166666666666667,27000,10.203592144986466,1658
2023-03-06 14:56:21,2023-03-06 15:06:59,0,100,638,1,2023-03-06 15:06:59,R_1dAzFEuTLEQdFkz,anonymous,FR,1,0,NA,36,3,213,2,1,1,1,3,1,3,2,1,1,5,5,1,1,NA,SA FRANCHISE,4,5,6,5,3,3,4,2,2,2,2,4,4,4,4,4,4,3,3,3,1,1,3,1,3,3,3,3,3,3,3,2,1,2,2,2,2,2,5,5,3,2,2,3,1,6,7,9,5,3,3,4,4,4,2,1,4,3,3,5,4,4,4,3,4,3,2,2,2,2,2,3,3,4,3,3,3,3,3,4,3,3,3,0,99,99,3,2,3,3,3,3,3,3,3,3,4,3,4,3,3,4,4,4,4,4,4,4,5,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718972545064,213,1,2.3333333333333335,2.3333333333333335,2.3333333333333335,4,3,2.3333333333333335,0,-Inf,1659
2023-03-06 14:49:10,2023-03-06 15:09:39,0,100,1229,1,2023-03-06 15:09:40,R_3eyojSOJQjT2YWi,anonymous,FR,1,1,NA,40,3,213,4,5,3,3,4,1,2,1,1,3,3,1,1,1,NA,s'il fourni la preuve de ce qu'il avance,4,6,3,4,4,3,3,4,4,3,3,3,4,3,3,4,5,4,3,4,3,3,3,3,3,3,4,4,3,3,3,3,3,4,3,4,3,3,3,4,3,3,4,4,1,6,6,6,6,2,3,2,3,2,2,1,1,3,1,3,3,3,3,3,1,2,1,2,2,4,1,3,3,3,3,3,3,3,3,3,3,3,3,2500,4,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,2,4,6,5,1,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,237718973188099,213,1,3,3.6666666666666665,3,3.6,4,3.3333333333333335,2500,7.824046010856292,1660
2023-03-06 14:46:17,2023-03-06 15:11:54,0,100,1536,1,2023-03-06 15:11:55,R_3JqnvMu3kxZheqf,anonymous,FR,1,1,NA,70,3,213,4,7,6,5,6,3,6,3,2,4,6,6,5,4,"Le monde en général, il est important d'informer le plus largement possible sur l'évolution de notre environnement",NA,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,3,4,4,5,5,4,4,4,4,5,4,5,5,5,4,4,1,1,4,4,4,1,1,5,5,5,1,4,2,4,2,2,2,2,2,2,1,5,5,1,4,4,4,1,3,3,3,3,2,5,5,5,5,5,5,4,4,4,4,4,4,32000,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,5,5,7,7,4,4,3,4,3,3,5,3,4,3,3,3,3,3,5,4,4,3,3,3,1,237718971779206,213,1,4.333333333333333,4,3.6666666666666665,5,5,4.166666666666667,32000,10.373491181781864,1661
2023-03-06 14:58:01,2023-03-06 15:16:19,0,100,1096,1,2023-03-06 15:16:20,R_xgPbcscjhAgTBi9,anonymous,FR,1,0,NA,65,4,213,5,4,1,1,1,4,1,1,2,4,4,1,1,1,"tout le monde , la science fait progresser l'humanité",NA,3,2,1,5,5,3,3,3,3,2,2,1,1,3,3,5,5,5,5,3,3,4,3,3,3,4,3,4,3,3,3,4,4,3,3,3,3,1,2,2,2,3,1,2,1,6,6,6,1,5,1,4,2,5,2,1,4,5,1,1,1,3,2,1,2,2,1,2,3,3,1,5,5,5,1,5,5,5,5,5,5,5,5,NA,3,4,3,1,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,4,6,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975315123,213,1,3.6666666666666665,3.3333333333333335,3,2.6,5,3.5,NA,NA,1662
2023-03-06 15:02:18,2023-03-06 15:20:34,0,100,1095,1,2023-03-06 15:20:34,R_3D1P1XCHUkcH7NQ,anonymous,FR,1,1,NA,59,4,213,1,2,3,6,4,1,6,5,1,4,5,6,5,1,NA,Lorsqu'il remet en cause ses propres affirmations,3,6,1,3,1,5,1,2,1,3,1,1,1,3,1,5,5,1,3,3,1,2,3,3,3,3,3,4,3,2,2,3,2,3,3,3,5,3,5,5,4,4,5,3,1,3,6,8,1,1,3,1,4,4,1,1,1,1,3,1,3,5,1,1,1,5,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,7,1,1,5,4,3,4,1,4,2,1,3,5,5,5,1,1,2,2,3,4,5,5,9,237718971397199,213,1,2.3333333333333335,3.3333333333333335,2.3333333333333335,2.2,1,2.8333333333333335,0,-Inf,1663
2023-03-06 15:06:41,2023-03-06 15:21:00,0,100,859,1,2023-03-06 15:21:01,R_2sWNg4i7SEwwxVQ,anonymous,FR,1,1,NA,49,4,213,3,3,2,1,1,1,3,2,1,2,3,3,3,1,"La population en général, pour faire avancer les recherches",NA,4,6,1,5,5,5,3,4,4,2,3,3,4,4,4,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,2,2,2,2,1,9,9,9,2,4,3,4,2,4,4,4,4,4,2,3,4,2,4,3,4,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,60000,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975480865,213,1,4,4,4,4,4,4,60000,11.002099841204238,1664
2023-03-06 15:08:41,2023-03-06 15:24:44,0,100,962,1,2023-03-06 15:24:44,R_3JIxgQq58Qp6ELb,anonymous,FR,1,0,NA,47,4,213,3,2,3,4,2,2,2,2,2,4,6,4,4,2,NA,"Sa prestance, son niveau d'étude et son implication sur le terrain",4,6,1,5,5,4,4,2,3,1,5,5,5,5,5,5,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,5,5,5,2,2,5,3,4,4,4,4,1,9,4,9,4,3,4,2,2,2,2,2,2,2,2,1,1,1,2,1,1,4,1,4,4,4,1,1,3,3,1,2,1,2,4,4,2,3,2,40000,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,1,3,3,6,2,2,2,2,4,3,3,4,4,3,2,2,4,3,3,4,4,3,8,237718974758955,213,1,3,3,3,4.4,3,3,40000,10.596634733096073,1665
2023-03-06 15:14:39,2023-03-06 15:27:23,0,100,764,1,2023-03-06 15:27:23,R_ONDfXLRpL1StMWt,anonymous,FR,1,1,NA,75,4,213,3,4,4,4,3,2,4,4,3,3,4,5,5,1,NA,"Son expérience, sa renommée, son travail",4,6,1,5,5,4,4,3,3,2,4,3,4,4,4,4,4,5,5,5,5,4,4,5,4,4,4,4,4,4,4,5,5,5,5,5,3,4,1,1,4,3,1,1,1,10,7,8,6,4,2,2,3,3,1,2,1,3,1,2,2,4,1,2,1,5,1,3,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,6000,5,5,3,1,5,4,4,4,3,4,4,4,4,3,3,4,5,5,5,4,4,4,2,2,2,2,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718971311296,213,1,4,4.666666666666667,4.333333333333333,3.8,5,4.333333333333333,6000,8.699514748210191,1666
2023-03-06 15:15:01,2023-03-06 15:28:15,0,100,794,1,2023-03-06 15:28:16,R_3rSbLqXqRi9RGB8,anonymous,FR,1,0,NA,49,4,213,1,1,1,1,1,1,1,1,1,1,2,1,1,1,nsp,NA,3,6,1,5,5,3,2,2,2,1,4,5,5,4,4,4,2,4,4,5,5,4,3,5,4,4,5,5,4,4,4,5,5,3,3,3,3,3,2,2,3,4,3,4,1,8,5,8,1,3,3,3,3,4,1,1,1,1,1,1,1,5,1,1,1,5,1,3,2,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5500,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,6,2,1,5,4,1,3,1,1,1,5,4,4,4,4,2,2,3,4,3,2,3,3,3,3,237298314505441,213,1,4,5,4.333333333333333,4,3,4.5,5500,8.612503371220562,1667
2023-03-06 15:12:36,2023-03-06 15:31:05,0,100,1109,1,2023-03-06 15:31:05,R_1PZqEIap6XZRmDc,anonymous,FR,1,1,NA,50,3,213,2,5,2,2,3,3,2,1,2,2,3,2,1,1,"L'état , pour ce que cela rapporte monetairement Le citoyen pour ls sécurité  ( vaccins etc...)",NA,4,4,2,4,5,5,5,4,3,3,4,3,3,5,4,4,5,4,5,3,4,4,3,5,3,4,2,4,3,4,3,3,3,3,2,2,2,2,1,3,1,3,2,3,1,7,7,7,1,4,5,4,1,5,3,4,5,3,1,5,5,3,4,5,5,3,2,3,2,3,1,5,5,4,5,5,5,5,5,5,5,5,5,2900,99,99,3,2,4,4,3,4,3,3,3,3,3,4,3,4,3,4,3,4,3,3,1,2,6,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718971756664,213,1,4,4,3.3333333333333335,4,4,4,2900,7.9724660159745655,1668
2023-03-06 15:24:19,2023-03-06 15:35:03,0,100,644,1,2023-03-06 15:35:03,R_pnQ1lofGV7Irfcl,anonymous,FR,1,1,NA,64,3,213,4,4,1,1,2,1,1,1,1,3,3,1,1,1,NA,car ils sont qualifiés,4,6,1,5,5,4,3,3,3,2,3,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,3,3,4,4,4,3,3,4,3,3,3,3,4,3,3,1,9,8,9,6,4,5,4,3,4,3,3,2,3,1,4,3,4,4,4,4,4,2,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,2450,4,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,6,4,7,2,5,1,1,1,1,5,4,5,3,3,3,3,3,5,4,4,3,3,3,6,237718975272000,213,1,3.6666666666666665,4.333333333333333,4,4,4,4,2450,7.803843303538772,1669
2023-03-06 15:25:47,2023-03-06 15:35:17,0,100,570,1,2023-03-06 15:35:17,R_sbNYzYDBsV4gU6d,anonymous,FR,1,0,NA,60,4,213,6,5,6,7,6,6,5,5,6,6,5,6,4,5,les hopitaux,NA,4,4,4,4,5,3,4,5,4,3,4,4,5,4,4,4,5,5,5,4,3,5,4,4,5,4,4,5,4,4,5,4,4,4,5,4,4,4,4,5,5,3,5,4,1,9,9,7,10,4,5,5,4,3,4,5,5,4,4,4,5,5,5,4,5,4,3,4,3,3,4,5,4,5,5,5,5,4,4,5,4,5,5,600,5,4,4,1,5,5,5,4,5,4,5,5,5,4,5,4,4,5,5,4,4,5,7,6,8,5,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975279280,213,1,4.333333333333333,4.333333333333333,4,4.4,4,4.333333333333333,600,6.396929655216146,1670
2023-03-06 14:56:51,2023-03-06 15:39:37,0,100,2565,1,2023-03-06 15:39:37,R_2Ybwm2lMKsofhx2,anonymous,FR,1,0,NA,57,3,213,1,1,1,5,2,6,6,1,1,1,3,1,1,1,"La science bénéficie au plus grand nombre. Par les progrès technologiques, les progrès médicaux, les progrès sur la connaissance de l'espace.",NA,3,6,1,4,5,4,2,4,3,1,3,3,3,4,3,5,5,5,3,3,3,2,3,4,3,2,2,4,3,2,2,4,2,4,4,3,1,1,3,4,1,1,4,4,1,10,1,10,1,3,5,1,1,3,1,1,1,1,3,1,1,5,1,1,1,5,1,3,3,3,1,2,4,4,2,2,3,2,4,4,2,2,3,7000,99,99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,4,2,5,5,3,1,1,1,1,1,5,2,2,3,5,5,2,4,5,2,2,3,5,5,8,237718975567992,213,1,2,3.6666666666666665,3,3.6,3,2.8333333333333335,7000,8.85366542803745,1671
2023-03-06 15:22:06,2023-03-06 15:48:18,0,100,1572,1,2023-03-06 15:48:19,R_2rT0cuymmO1jyYg,anonymous,FR,1,1,NA,69,3,213,1,6,6,3,1,1,3,1,1,7,2,1,3,1,NA,Sa notoriete en la matiere Didier Raoult et quelques professeurs virologue,5,1,2,5,1,5,4,5,5,5,3,1,5,1,5,5,5,5,3,3,2,4,3,4,3,4,4,5,3,3,4,4,3,5,5,3,4,3,3,5,1,3,5,5,1,6,1,5,6,3,3,1,5,1,1,1,1,1,5,3,3,5,5,3,1,5,4,3,3,3,1,2,2,3,5,2,2,3,3,3,5,3,3,2800,5,5,3,1,5,5,5,3,3,3,4,4,5,3,3,3,3,5,5,3,3,3,4,4,9,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975270949,213,1,3.6666666666666665,4,2.6666666666666665,3.4,5,3.8333333333333335,2800,7.937374696163295,1672
2023-03-06 15:37:40,2023-03-06 15:52:10,0,100,869,1,2023-03-06 15:52:10,R_BRCZ1gygC5wEMFP,anonymous,FR,1,1,NA,46,4,213,2,3,2,1,5,5,2,1,2,2,2,1,2,1,"L'humanité, elle progresse grâce à la science",NA,4,4,1,5,5,4,1,4,4,2,4,3,4,4,3,4,3,5,5,4,4,4,4,5,4,4,4,4,4,4,4,5,4,3,3,3,4,3,1,2,2,1,1,1,1,8,1,9,1,4,4,4,1,3,1,1,2,4,1,1,1,5,1,1,1,5,3,3,3,3,2,5,5,5,5,5,5,5,5,5,5,5,5,22000,2,2,1,2,4,4,4,4,2,3,4,4,4,4,3,3,4,4,4,4,3,3,1,1,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718971334879,213,1,4,4.333333333333333,4,3.4,5,4.166666666666667,22000,9.998797732340453,1673
2023-03-06 15:28:17,2023-03-06 15:53:16,0,100,1499,1,2023-03-06 15:53:17,R_UA97qyomWOjjGkF,anonymous,FR,1,1,NA,38,3,213,3,5,5,4,3,2,5,2,3,4,4,2,2,3,NA,Ses connaissances sur un sujet en fonction de son expérience. Son indépendance financière.,4,6,1,4,5,5,2,3,2,1,4,4,4,5,4,5,2,4,4,4,4,3,4,4,4,4,2,4,4,3,3,3,4,4,4,3,4,3,3,4,3,4,2,3,1,10,3,8,3,3,5,3,2,4,4,4,4,4,1,2,2,2,1,2,1,2,2,3,3,3,2,4,5,3,4,3,5,5,5,4,4,4,5,28000,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,2,4,5,6,3,2,1,3,2,3,4,4,4,3,4,3,4,3,4,4,4,3,3,6,237298315267181,213,1,3.3333333333333335,4,4,3.8,4,3.6666666666666665,28000,10.239959789157341,1674
2023-03-06 15:51:55,2023-03-06 16:06:46,0,100,890,1,2023-03-06 16:06:47,R_2QYxboNNvjKPIrj,anonymous,FR,1,1,NA,67,4,213,1,2,4,1,1,1,1,1,1,1,1,1,1,1,les grandes sociétes,NA,2,2,5,4,4,4,3,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,3,4,4,4,4,5,4,4,3,1,3,4,4,3,4,2,2,3,3,4,3,3,1,5,5,5,5,4,3,3,3,4,1,3,1,3,1,2,2,4,2,2,4,1,1,3,3,3,1,4,4,4,4,4,4,4,4,4,4,4,4,48000,99,4,1,1,4,4,4,3,2,2,4,4,4,3,2,2,4,4,4,3,3,2,1,1,2,3,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975433884,213,1,4,4.333333333333333,4,4.6,4,4.166666666666667,48000,10.778956289890028,1675
2023-03-06 15:43:23,2023-03-06 16:14:37,0,100,1873,1,2023-03-06 16:14:37,R_1OlUKcGMsLBHawi,anonymous,FR,1,1,NA,44,3,213,2,6,3,2,4,1,5,2,2,3,3,1,2,1,NA,Quand il ou elle peut apporter des preuves,5,4,1,5,3,4,3,4,3,2,3,4,3,3,4,5,2,3,3,4,4,4,4,4,4,3,4,4,4,3,4,4,3,5,4,5,2,2,2,3,4,4,3,2,1,10,10,10,1,3,3,3,2,2,1,1,3,3,1,2,3,5,3,2,1,4,1,3,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,48000,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,2,2,6,6,2,1,1,1,1,4,2,4,3,4,2,2,2,4,2,4,3,4,2,9,237718973890703,213,1,3.3333333333333335,4,4,3.2,4,3.6666666666666665,48000,10.778956289890028,1676
2023-03-06 15:54:28,2023-03-06 16:14:40,0,100,1212,1,2023-03-06 16:14:40,R_1lbmI3jaxwdYGVh,anonymous,FR,1,1,NA,72,3,213,1,1,1,1,3,1,1,1,1,1,2,1,1,1,NA,aucune idée,2,4,1,5,5,5,4,2,1,1,2,5,4,4,4,5,4,4,3,4,3,3,3,4,3,3,3,4,3,3,3,5,3,5,5,5,5,3,5,3,4,4,4,4,1,7,5,5,5,4,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,1,3,3,3,1,5,5,5,5,4,5,5,5,5,5,3,5,NA,99,99,1,1,4,4,3,3,3,1,4,4,3,3,3,1,4,4,3,3,3,1,6,7,7,4,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718972289100,213,1,3,4,3,4.2,5,3.5,NA,NA,1677
2023-03-06 16:00:13,2023-03-06 16:20:44,0,100,1231,1,2023-03-06 16:20:45,R_3CJIwVXK1nk6NpX,anonymous,FR,1,1,NA,56,4,213,5,5,5,4,4,5,3,2,3,2,3,3,2,1,NA,"Sa formation universitaire, son acquisition de diplômes officiels, son rattachement à des centres de recherche reconnus et légitimes, sa capacité à publier les fruits de ses recherches dans des revues internationales, sa collaboration avec d'autres chercheurs de disciplines complémentaires.",4,2,1,5,5,3,3,4,5,3,4,5,4,5,5,5,2,5,5,4,4,3,3,4,4,4,3,4,4,3,2,4,4,4,4,3,3,3,3,2,2,2,1,1,1,8,3,8,3,4,3,4,2,5,3,2,3,4,1,1,2,4,2,2,2,3,3,3,3,3,3,5,5,4,5,4,5,5,5,5,5,5,5,48000,4,5,3,2,4,4,4,5,3,4,4,4,4,4,3,4,4,4,4,5,3,4,1,2,4,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718971947043,213,1,3.3333333333333335,4,4,4.2,4,3.6666666666666665,48000,10.778956289890028,1678
2023-03-06 15:56:46,2023-03-06 16:21:37,0,100,1491,1,2023-03-06 16:21:38,R_2VqEFwTaTnw5QyJ,anonymous,FR,1,1,NA,77,3,213,2,5,2,1,2,1,1,2,2,2,3,2,1,2,ceux qui béné  le plus de la science des  élèves = bac,NA,1,3,1,5,5,5,2,3,4,2,5,4,4,4,4,4,3,4,2,3,3,2,3,4,3,3,3,4,3,4,2,4,4,2,3,3,3,3,3,4,2,3,3,4,1,8,4,8,8,3,3,4,2,2,3,4,2,4,2,2,2,4,4,2,2,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,25000,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3,6,6,1,1,6,2,3,2,2,4,3,2,3,3,4,3,4,3,3,2,3,3,3,7,237718975268873,213,1,3,3.6666666666666665,3,3.8,4,3.3333333333333335,25000,10.126631103850338,1679
