StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,CONSENT,DEM_GENDER,DEM_GENDER_2_TEXT,DEM_AGE,DEM_EDU,ATTCHECK_NUMBER,SCIINFO_newspapersmags,SCIINFO_tvradio,SCIINFO_newswebsitesapps,SCIINFO_videospodcasts,SCIINFO_filmsseries,SCIINFO_books,SCIINFO_socialmedia,SCIINFO_messengers,SCIINFO_museumszoos,SCIINFO_rlconversations,SCIENGAGE_conversations,SCIENGAGE_messengers,SCIENGAGE_socialmedia,SCIENGAGE_publicprotests,BENEFIT_OPEN,TRUST_OPEN,BENEFIT_ONESELF,BENEFIT_REGION_MOST,BENEFIT_REGION_LEAST,GOALS_PRIO_health,GOALS_PRIO_energy,GOALS_PRIO_poverty,GOALS_PRIO_defense,GOALS_TACKLE_health,GOALS_TACKLE_energy,GOALS_TACKLE_poverty,GOALS_TACKLE_defense,influence_integrate,influence_advocate,influence_communicate,influence_involved,NORMPERC_outreach,influence_independent,WILLVUL_gov,WILLVUL_you,competence_expert,integrity_honest,benevolence_concerned,openness_open,competence_intelligent,integrity_ethical,benevolence_improve,openness_transparent,competence_qualified,integrity_sincere,benevolence_otherinterest,openness_otherviews,trust_method,TRUST_PEW,OUTSPOKEN_othersthink,OUTSPOKEN_isolate,OUTSPOKEN_against,SCIPOP_common,SCIPOP_good,SCIPOP_advantage,SCIPOP_cahoots,SCIPOP_influence,SCIPOP_involved,SCIPOP_lifeexp,SCIPOP_rely,ATTCHECK_RES,SDO_allgroupsconsider,SDO_notpushequality,SDO_equalityideal,SDO_superiordominate,CLIM_TRUST,CLIM_EMO_helpless,CLIM_EMO_anxious,CLIM_EMO_optimistic,CLIM_EMO_angry,CLIM_EMO_guilty,CLIM_EMO_ashamed,CLIM_EMO_depressed,CLIM_EMO_pessimistic,CLIM_EMO_indifferent,CLIM_GOV_concerns,CLIM_GOV_doingenough,CLIM_GOV_dismisspeople,CLIM_GOV_science,CLIM_GOV_futuregens,CLIM_GOV_trustworthy,CLIM_GOV_lying,CLIM_POLSUPPORT_fueltax,CLIM_POLSUPPORT_publictransport,CLIM_POLSUPPORT_sustenergy,CLIM_POLSUPPORT_protection,CLIM_POLSUPPORT_foodtax,CLIM_WEATHERPAST_floods,CLIM_WEATHERPAST_heatwaves,CLIM_WEATHERPAST_heavystorms,CLIM_WEATHERPAST_wildfires,CLIM_WEATHERPAST_heavyrain,CLIM_WEATHERPAST_droughts,CLIM_WEATHERFUTU_floods,CLIM_WEATHERFUTU_heatwaves,CLIM_WEATHERFUTU_heavystorms,CLIM_WEATHERFUTU_wildfires,CLIM_WEATHERFUTU_heavyrain,CLIM_WEATHERFUTU_droughts,DEM_INCOME,DEM_POL_conservative,DEM_POL_right,DEM_RELIGIOUS,DEM_RESIDENCE,disciplines_trust_general,disciplines_trust_biology,disciplines_trust_physics,disciplines_trust_climate,disciplines_trust_economics,disciplines_trust_sociology,disciplines_consensus_general,disciplines_consensus_biology,disciplines_consensus_physics,disciplines_consensus_climate,disciplines_consensus_economics,disciplines_consensus_sociology,disciplines_precision_general,disciplines_precision_biology,disciplines_precision_physics,disciplines_precision_climate,disciplines_precision_economics,disciplines_precision_sociology,CT_climate...140,CT_vaccine...141,CT_lantian...142,VJS_1,VJS_2,subjective_status,CT_climate...146,Q122_5...147,CT_vaccine...148,Q122_6...149,CT_climate...150,Q122_5...151,CT_vaccine...152,Q122_6...153,CT_climate...154,Q122_5...155,CT_vaccine...156,Q122_6...157,ATT_AI _P1...158,ATT_AI _P2...159,ATT_AI _P3...160,ATT_AI _N1...161,ATT_AI _N2...162,ATT_AI _N3...163,ATT_TRUST_AI_11,ATT_TRUST_AI_12,ATT_AI _P1...166,ATT_AI _P2...167,ATT_AI _P3...168,ATT_AI _N1...169,ATT_AI _N2...170,ATT_AI _N3...171,CT_lantian...172,ID,attcheck_number,attcheck_res,id,benevolence,competence,integrity,openness,influence_policy,influence_lifestyle,trust_composite,trust_composite_reduced,education_numeric,education,gender,age,religious,residence,income,income_log,date
2023-02-21 22:31:02,2023-02-21 22:48:52,0,100,1069,1,2023-02-21 22:48:52,R_Qnb6D3OTNusNMmR,anonymous,FR,1,0,NA,57,3,213,1,3,1,1,1,1,1,1,1,2,2,1,1,1,Les nouvelles technologies  et les entreprises,NA,4,4,1,4,5,3,2,4,4,3,3,1,1,5,5,5,5,5,3,4,3,3,3,4,3,4,3,4,3,3,3,3,4,3,1,2,4,2,2,4,3,4,3,3,1,9,4,4,1,5,4,2,3,4,3,3,1,4,1,3,2,3,3,2,2,3,2,3,4,4,3,4,5,3,4,3,5,4,4,4,5,3,5,3000,99,99,1,1,5,4,3,5,4,3,3,3,3,5,4,3,5,4,4,4,4,1,5,3,1,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981818078,213,1,22,3.3333333333333335,4,3,3,3.4,1,3.3333333333333335,3.6666666666666665,3,"Secondary education (e.g., high school)",Woman,57,Not religious at all (1),Rural,3000,8.006367567650246,"February 21, 2023"
2023-02-22 06:48:18,2023-02-22 07:01:56,0,100,818,1,2023-02-22 07:01:56,R_301XErlxIszIgHc,anonymous,FR,1,0,NA,69,3,213,2,3,1,1,1,1,1,1,1,3,3,1,1,1,NA,Je ne sais pas,2,4,1,4,3,4,3,3,2,2,3,3,4,3,3,4,3,4,4,3,3,2,3,4,3,3,3,3,2,2,2,2,2,3,3,3,2,2,3,4,4,3,3,4,1,9,8,8,3,2,5,2,2,2,1,1,1,3,1,2,2,4,2,1,3,3,2,2,3,3,2,5,3,4,3,3,4,4,3,3,4,4,4,50000,99,99,3,1,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,4,7,9,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981815978,213,1,25,2.3333333333333335,3.3333333333333335,2.6666666666666665,2.6666666666666665,3.2,3,2.75,2.8333333333333335,3,"Secondary education (e.g., high school)",Woman,69,(3),Rural,50000,10.819778284410283,"February 22, 2023"
2023-02-22 08:55:47,2023-02-22 09:05:42,0,100,595,1,2023-02-22 09:05:43,R_3CZVcxPJQgzY3ok,anonymous,FR,1,0,NA,63,3,213,4,5,1,1,5,6,4,4,1,1,1,1,1,1,nspp,NA,5,3,1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,4,5,5,4,4,4,4,4,4,4,4,5,5,5,5,5,1,1,3,5,5,5,3,3,1,10,10,10,10,1,5,5,1,5,5,5,5,5,1,1,1,1,1,1,1,1,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,15000,99,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,5,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981817026,213,1,27,4.333333333333333,4.333333333333333,4,4.333333333333333,4,5,4.25,4.333333333333333,3,"Secondary education (e.g., high school)",Woman,63,Not religious at all (1),Rural,15000,9.615805480084347,"February 22, 2023"
2023-02-22 08:58:35,2023-02-22 09:24:16,0,100,1541,1,2023-02-22 09:24:17,R_A6ijtrMGupNRAxH,anonymous,FR,1,1,NA,49,3,213,2,3,3,1,3,1,1,1,2,3,5,1,1,1,NA,Sa notoriété,4,4,1,5,5,4,3,4,4,3,3,1,2,1,2,5,4,5,5,5,4,4,3,5,4,4,4,4,4,4,3,4,3,4,4,4,4,2,3,3,3,3,3,3,1,5,7,5,2,4,3,2,2,4,2,3,3,2,1,1,1,4,2,3,1,4,3,3,3,3,2,4,4,4,2,4,4,4,4,4,2,4,4,5000,4,5,2,1,3,4,5,4,2,4,4,4,4,4,3,4,4,4,4,4,3,3,1,4,8,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981687011,213,1,28,4,4.666666666666667,4,3.3333333333333335,2,4,4,4.333333333333333,3,"Secondary education (e.g., high school)",Man,49,(2),Rural,5000,8.517193191416238,"February 22, 2023"
2023-02-22 09:41:17,2023-02-22 09:58:03,0,100,1005,1,2023-02-22 09:58:03,R_3Jt4J6DiDP5Dkh3,anonymous,FR,1,0,NA,57,4,213,2,4,3,1,3,3,3,1,2,3,3,3,3,1,"je pense que c'est au niveau de la recherche concernant l'univers, la recherche spatiale car plusieurs pays investissent ainsi que des investisseurs privés. La médecine a aussi beaucoup progressé",NA,3,6,1,5,5,5,3,5,5,1,5,2,5,3,3,5,5,5,3,4,5,4,2,4,4,4,4,5,4,4,4,1,4,5,4,5,4,3,1,1,1,1,2,1,1,10,10,10,1,1,4,5,1,3,2,2,4,4,1,1,1,5,1,1,1,5,3,3,3,3,3,5,5,5,5,1,5,5,5,5,5,5,5,18000,99,99,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,9,7,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981675689,213,1,30,4,4.333333333333333,4.333333333333333,3.3333333333333335,3.6,5,4,4.166666666666667,4,"Higher education (e.g., university degree or higher education diploma)",Woman,57,Not religious at all (1),Rural,18000,9.798127036878302,"February 22, 2023"
2023-02-22 18:59:50,2023-02-22 19:27:50,0,100,1680,1,2023-02-22 19:27:51,R_voZWMptRy7QCfS1,anonymous,FR,1,0,NA,31,4,213,1,3,3,2,5,3,2,1,1,4,4,1,1,1,"Les scientifiques, les entreprises, les états parce que : - la science est peu facile d'accès pour Mr Mme tout le monde. Les publications paraissent dans des revues internationales peu facile d'accès (payante, trouvable par mot clés très précis...) et peu compréhensible (vocabulaire très pointu, langue anglaise uniquement...). Les résultats des recherches servent donc en premier lieu aux autres chercheurs. - La science sert pour l'innovation. Les entreprises surveillent les avancés scientifiques pour tirer profit d'un concept ou d'une nouvelle méthode (nouveaux matériaux, molécules, procédés...). - Aux états pour protéger les citoyens (domaine de la santé par exemple), faire des économies (dans l'énergie par exemple), se protéger (crise/guerre)",NA,2,6,5,4,5,3,1,3,4,2,4,3,4,3,4,5,5,4,4,3,4,2,2,5,3,3,3,4,2,2,1,3,3,3,2,1,3,2,3,4,1,1,5,2,1,3,7,8,1,4,5,1,1,2,1,1,4,3,1,1,1,1,1,2,1,1,3,2,2,3,1,5,5,5,5,4,5,5,5,4,5,3,5,64800,99,4,1,2,2,4,5,4,3,4,3,2,5,5,3,3,2,3,5,4,3,3,1,4,6,7,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981732000,213,1,32,2.3333333333333335,4,3,2,3.8,4,2.8333333333333335,3.1666666666666665,4,"Higher education (e.g., university degree or higher education diploma)",Woman,31,Not religious at all (1),Urban,64800,11.079060882340366,"February 22, 2023"
2023-02-22 22:09:00,2023-02-22 22:29:22,0,100,1222,1,2023-02-22 22:29:23,R_cMWa9dNa6kq8Ied,anonymous,FR,1,0,NA,49,4,213,3,1,2,1,2,1,2,3,1,1,3,3,2,1,NA,Elle ne parle pas de théorie du complot. Elle fait des recherches et parlent simplement de celle-ci,3,6,1,5,3,5,3,3,3,3,3,4,4,4,4,3,3,4,4,3,2,3,3,3,3,3,3,4,3,3,3,4,2,3,3,3,3,2,4,3,3,3,3,5,1,10,10,10,1,1,5,5,1,3,4,4,4,5,1,2,2,4,2,3,2,2,4,2,3,2,3,2,4,4,4,4,4,4,4,4,4,4,4,21000,3,99,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,5,3,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981719668,213,1,34,3,3.3333333333333335,2.6666666666666665,3,3.8,4,3,3.1666666666666665,4,"Higher education (e.g., university degree or higher education diploma)",Woman,49,(2),Urban,21000,9.95227771670556,"February 22, 2023"
2023-02-24 12:45:49,2023-02-24 12:59:50,0,100,841,1,2023-02-24 12:59:51,R_1d0oUX7JwEwZ4R8,anonymous,FR,1,1,NA,51,4,213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,je ne sais pas ce qui peut rendre un(e) scientifique digne de confiance sauf si il est possible de vérifier ce qu'il ou elle dit,3,1,3,4,5,1,2,3,2,1,2,4,3,3,5,4,5,5,4,4,4,3,3,4,4,3,4,4,4,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,1,8,5,6,1,3,4,4,2,4,2,2,3,3,2,2,2,4,2,2,2,4,2,2,3,3,1,5,5,5,4,5,5,5,5,5,5,5,5,59000,99,3,1,2,4,4,3,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,5,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981665401,213,1,37,3,4,4,3.3333333333333335,4,3,3.5833333333333335,3.5,4,"Higher education (e.g., university degree or higher education diploma)",Man,51,Not religious at all (1),Urban,59000,10.985292722887856,"February 24, 2023"
2023-02-24 13:28:15,2023-02-24 13:38:20,0,100,604,1,2023-02-24 13:38:21,R_1QPz4KN3ex03j5T,anonymous,FR,1,1,NA,28,4,213,5,4,5,4,3,5,6,4,2,7,7,2,1,1,Les grandes sociétés car elles ont les capitaux pour récupérer les découvertes et mettre en avant celles qui leur sont profitables.,NA,3,6,1,5,5,3,4,2,3,1,5,3,3,4,3,4,5,3,2,3,4,2,3,4,4,2,2,3,4,4,2,4,2,1,5,3,2,1,1,2,1,1,3,3,1,4,8,4,4,5,5,2,3,5,1,1,1,3,1,1,1,1,1,1,1,3,4,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,65000,4,4,3,2,4,3,3,5,2,4,2,4,5,4,1,3,3,4,5,5,1,1,1,1,4,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617483290,213,1,38,2.6666666666666665,3.3333333333333335,4,2.3333333333333335,3.6,4,3.0833333333333335,3,4,"Higher education (e.g., university degree or higher education diploma)",Man,28,(3),Urban,65000,11.082142548877775,"February 24, 2023"
2023-02-24 13:29:47,2023-02-24 13:48:49,0,100,1142,1,2023-02-24 13:48:50,R_2U0jQqx4u5z2H6A,anonymous,FR,1,0,NA,47,3,213,2,6,5,5,3,2,7,2,2,2,3,3,3,3,NA,"Son intégrité, son indépendance.",3,6,1,5,5,5,3,2,2,2,2,3,3,3,3,3,5,3,3,3,3,3,3,3,2,2,2,3,2,2,2,3,2,3,3,3,3,2,4,5,4,3,3,4,1,7,6,5,3,4,4,2,1,3,2,2,2,4,1,3,3,3,3,3,3,3,1,3,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,58000,4,4,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,8,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617201906,213,1,41,2.3333333333333335,3,2.3333333333333335,2.3333333333333335,3.4,3,2.5,2.6666666666666665,3,"Secondary education (e.g., high school)",Woman,47,(3),Rural,58000,10.968198289528557,"February 24, 2023"
2023-02-24 13:37:51,2023-02-24 13:52:02,0,100,850,1,2023-02-24 13:52:02,R_1CDBOIVr3lakEPS,anonymous,FR,1,0,NA,26,4,213,2,2,1,1,2,1,3,1,1,2,2,2,1,1,Les générations futur,NA,3,2,1,5,2,3,3,3,4,2,4,3,3,4,3,4,3,3,3,4,3,4,3,4,3,3,3,4,3,3,3,3,3,5,5,5,5,4,3,2,3,4,3,3,1,9,1,10,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,20000,99,99,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617483293,213,1,43,3.3333333333333335,4,3,3,3.2,3,3.3333333333333335,3.6666666666666665,4,"Higher education (e.g., university degree or higher education diploma)",Woman,26,Not religious at all (1),Urban,20000,9.903487552536127,"February 24, 2023"
2023-02-24 13:46:00,2023-02-24 13:55:53,0,100,593,1,2023-02-24 13:55:54,R_1BWbZozK40VWnku,anonymous,FR,1,0,NA,33,4,213,1,5,5,6,4,1,5,5,3,5,5,5,5,3,NA,C’est là sériosité de ses recherches,3,4,1,5,4,5,3,5,4,2,4,1,1,4,3,5,5,4,4,4,3,3,2,4,4,4,3,4,4,5,3,4,4,4,4,5,4,3,1,3,2,4,3,2,1,10,8,10,1,4,3,4,1,4,2,1,3,4,1,3,4,1,3,2,3,2,1,3,3,3,1,4,5,5,5,5,5,4,5,5,5,5,4,33000,3,3,5,2,3,5,5,4,4,2,2,5,4,4,4,2,3,5,5,2,4,2,1,4,8,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617215042,213,1,44,4,4,3.6666666666666665,2.6666666666666665,2.8,4,3.5833333333333335,4,4,"Higher education (e.g., university degree or higher education diploma)",Woman,33,Very strongly religious (5),Urban,33000,10.404262840448617,"February 24, 2023"
2023-02-24 13:52:17,2023-02-24 14:01:02,0,100,524,1,2023-02-24 14:01:03,R_3frFs3aoVWRwFAZ,anonymous,FR,1,0,NA,32,3,213,1,1,1,1,7,1,7,1,1,7,1,7,7,1,Je né saisnpas,NA,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,2,3,3,3,3,3,3,3,3,1,5,6,6,5,3,3,2,3,1,3,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,33674,99,99,2,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,4,4,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617214017,213,1,46,3,3,3,3,3,3,3,3,3,"Secondary education (e.g., high school)",Woman,32,(2),Rural,33674,10.424481305217745,"February 24, 2023"
2023-02-24 13:50:13,2023-02-24 14:05:45,0,100,932,1,2023-02-24 14:05:46,R_1QAFC8UDowb8wMz,anonymous,FR,1,1,NA,63,4,213,2,3,1,3,3,3,3,3,3,3,3,1,1,1,NA,ça dépend !!!!,3,6,1,4,5,3,3,2,2,1,4,2,3,2,2,5,5,4,4,3,3,2,2,3,2,3,2,3,3,2,2,3,3,3,3,3,2,2,4,3,3,3,3,4,1,8,3,7,2,4,4,2,3,3,2,1,3,3,3,3,2,3,2,2,2,4,2,2,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,23000,2,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,5,5,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617175073,213,1,47,2.3333333333333335,3,2.6666666666666665,2,2.8,4,2.5,2.6666666666666665,4,"Higher education (e.g., university degree or higher education diploma)",Man,63,(2),Rural,23000,10.043249494911286,"February 24, 2023"
2023-02-24 13:53:18,2023-02-24 14:09:08,0,100,950,1,2023-02-24 14:09:09,R_3m1SqlIVVePWdC0,anonymous,FR,1,1,NA,49,4,213,3,3,1,1,2,2,1,1,1,3,3,1,1,1,Tout le monde bénéficie des progrès techniques engendrés par la science.,NA,4,6,1,4,4,3,3,5,4,1,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,3,4,3,2,4,4,2,2,1,8,2,10,1,4,3,3,2,3,3,3,3,4,2,2,2,4,1,1,2,5,1,2,3,3,1,4,4,4,4,4,4,4,4,4,4,4,4,2900,2,2,1,2,4,4,4,3,3,3,4,4,4,3,2,2,4,4,4,2,2,2,1,1,4,3,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617486416,213,1,50,3.6666666666666665,3.6666666666666665,4,4,4,4,3.8333333333333335,3.6666666666666665,4,"Higher education (e.g., university degree or higher education diploma)",Man,49,Not religious at all (1),Urban,2900,7.9724660159745655,"February 24, 2023"
2023-02-24 14:03:42,2023-02-24 14:25:49,0,100,1326,1,2023-02-24 14:25:49,R_su7ZsBciVKtM6aJ,anonymous,FR,1,0,NA,61,3,213,6,6,4,3,2,2,4,4,4,4,5,3,3,3,NA,"Que les faits relatés soient vrais, vérifiés et vérifiables",5,4,1,5,5,5,3,3,3,3,2,4,5,4,5,5,5,5,5,4,2,3,4,4,3,3,3,4,2,2,3,4,2,4,4,5,4,3,5,5,4,4,4,3,1,6,10,6,1,3,5,4,1,5,4,5,4,5,1,5,5,5,5,5,5,5,1,3,3,3,3,5,5,3,5,3,5,5,5,5,5,5,5,2900,3,3,1,2,2,2,2,3,2,2,3,3,2,4,2,2,3,3,2,4,2,2,1,7,9,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617493696,213,1,53,2.6666666666666665,4,2.3333333333333335,3.3333333333333335,4.6,5,3.0833333333333335,3.3333333333333335,3,"Secondary education (e.g., high school)",Woman,61,Not religious at all (1),Urban,2900,7.9724660159745655,"February 24, 2023"
2023-02-24 14:27:58,2023-02-24 14:35:23,0,100,445,1,2023-02-24 14:35:24,R_3nxCv4j6VtMXdBN,anonymous,FR,1,0,NA,25,4,213,3,4,4,3,1,1,5,1,3,3,4,3,2,1,NA,"Informations basées sur des faits, des preuves",5,4,1,4,4,3,1,4,4,3,3,4,3,4,4,5,2,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,3,1,2,3,3,3,2,1,8,3,9,1,4,3,3,1,4,5,4,3,4,2,2,2,5,2,1,2,4,3,3,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5,1370,2,2,2,2,4,5,4,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,3,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617210917,213,1,54,4,4,3.3333333333333335,4,3.4,4,3.8333333333333335,4,4,"Higher education (e.g., university degree or higher education diploma)",Woman,25,(2),Urban,1370,7.222566018822171,"February 24, 2023"
2023-02-24 14:21:18,2023-02-24 14:38:37,0,100,1038,1,2023-02-24 14:38:38,R_2sdqj0SCfU6qQyO,anonymous,FR,1,0,NA,29,3,213,1,1,1,1,1,1,1,1,1,1,3,1,2,1,"Les chercheurs, les ingénieurs, les laboratoires, les archéologues, les médecins",NA,3,4,1,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,4,4,3,3,1,5,6,6,5,5,4,4,3,5,3,4,3,3,1,2,1,5,3,1,1,5,4,4,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,1200,99,99,3,1,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,4,9,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617194673,213,1,55,3,3,3,3,3,5,3,3,3,"Secondary education (e.g., high school)",Woman,29,(3),Rural,1200,7.090076835776092,"February 24, 2023"
2023-02-24 14:27:33,2023-02-24 14:42:48,0,100,915,1,2023-02-24 14:42:49,R_2AMQ4o2guo6zL1v,anonymous,FR,1,0,NA,29,3,213,2,2,1,1,2,2,2,1,1,2,1,1,1,1,NA,Quand il prouve ses theories,2,4,1,3,1,1,5,2,2,2,2,1,3,3,5,5,5,5,5,3,2,1,3,3,3,3,3,3,3,3,3,3,1,5,5,5,2,1,4,5,4,5,5,5,1,6,5,10,1,1,5,2,1,2,1,1,2,5,2,1,1,5,1,1,1,5,4,2,3,3,1,5,5,5,5,3,5,5,5,5,4,5,5,30000,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,2,1,2,4,7,9,4,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617491608,213,1,57,2.3333333333333335,3,2.6666666666666665,3,3.4,4,2.75,2.6666666666666665,3,"Secondary education (e.g., high school)",Woman,29,Not religious at all (1),Rural,30000,10.308952660644293,"February 24, 2023"
2023-02-24 15:08:22,2023-02-24 15:16:49,0,100,507,1,2023-02-24 15:16:50,R_2wzqGZGc1xquk5n,anonymous,FR,1,1,NA,60,4,213,5,5,5,5,4,4,5,3,5,5,4,3,4,3,je ne sais pas répondre à cette question,NA,3,4,1,4,5,5,3,4,4,3,4,4,4,4,4,5,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,3,3,3,3,1,1,2,3,2,2,1,7,1,9,1,4,3,3,2,3,3,3,2,3,2,3,2,3,3,3,3,4,2,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,27000,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617498649,213,1,60,4,4,4,4,3.8,4,4,4,4,"Higher education (e.g., university degree or higher education diploma)",Man,60,Not religious at all (1),Rural,27000,10.203592144986466,"February 24, 2023"
2023-02-24 14:57:16,2023-02-24 15:25:11,0,100,1674,1,2023-02-24 15:25:11,R_2fHTNgQ5An5rxwW,anonymous,FR,1,1,NA,38,3,213,1,3,4,6,6,2,6,3,1,2,5,6,2,1,NA,Un scientifique qui dévoile les découverts qu'il a pu faire et qui pourra aider les populations,4,1,2,4,4,5,4,4,3,2,3,4,3,3,2,5,5,4,4,3,3,4,5,4,3,4,4,5,4,4,4,5,4,4,3,4,3,1,2,3,3,4,3,2,1,10,7,10,1,5,4,4,3,3,4,4,4,3,3,4,3,4,4,2,4,3,2,3,3,2,2,5,5,5,5,5,5,5,5,5,5,5,5,20160,99,99,4,1,4,4,4,4,4,4,5,5,4,4,5,5,4,4,4,5,4,3,1,2,5,5,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617488503,213,1,63,4,4,3.3333333333333335,4.333333333333333,3.4,4,3.9166666666666665,4,3,"Secondary education (e.g., high school)",Man,38,(4),Rural,20160,9.911455722185305,"February 24, 2023"
