Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
647f11b57b44162b508cc8ea,5dcf2c967beb290802f26b45,AWAITING REVIEW,2023-06-06T11:00:09.919000Z,2023-06-06T11:05:40.113000Z,,2023-06-06T11:05:40.583327Z,331,5A34BA6B,330,57,Female,White,United Kingdom,United Kingdom,United Kingdom,Scots,DATA_EXPIRED,DATA_EXPIRED
647f11b58ffa5470395325f0,5e66c77e8ebdaf4466e26326,AWAITING REVIEW,2023-06-06T11:00:05.831000Z,2023-06-06T11:02:25.919000Z,,2023-06-06T11:02:26.301266Z,141,5A34BA6B,1715,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11b64df5d4e2c2fff4bd,5f52450d6df3fe09b06bc2cc,AWAITING REVIEW,2023-06-06T11:00:10.720000Z,2023-06-06T11:03:44.241000Z,,2023-06-06T11:03:44.615418Z,214,5A34BA6B,895,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11b665cb5f0b7f066d36,5d1e0b068777b50001f52b0e,AWAITING REVIEW,2023-06-06T11:00:10.221000Z,2023-06-06T11:03:14.847000Z,,2023-06-06T11:03:15.418883Z,185,5A34BA6B,1827,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f11b6c9a449f81ce8a6e3,5cedaba627d8ce00018469bb,AWAITING REVIEW,2023-06-06T11:00:06.627000Z,2023-06-06T11:03:43.005000Z,,2023-06-06T11:03:43.992131Z,217,5A34BA6B,821,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
647f11b6e37fe361e935230a,5a59c1dfeedc32000142835a,AWAITING REVIEW,2023-06-06T11:00:12.415000Z,2023-06-06T11:03:39.696000Z,,2023-06-06T11:03:40.168152Z,208,5A34BA6B,1137,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11b78eafdf9f44072fc0,60f5df9db9380d875c320307,AWAITING REVIEW,2023-06-06T11:00:07.006000Z,2023-06-06T11:04:20.390000Z,,2023-06-06T11:04:20.809959Z,254,5A34BA6B,1487,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11b794e5b091a15c95ed,62909d7551844220ac3125a5,AWAITING REVIEW,2023-06-06T11:00:15.758000Z,2023-06-06T11:09:25.543000Z,,2023-06-06T11:09:25.938617Z,550,5A34BA6B,610,28,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11b8d39e40b5a0200b66,63d53d53a7a7b0379ba289cf,AWAITING REVIEW,2023-06-06T11:04:05.804000Z,2023-06-06T11:10:19.930000Z,,2023-06-06T11:10:21.142391Z,375,5A34BA6B,299,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11b8dce48f041c4d3026,60dc963e81e24696fb377f61,AWAITING REVIEW,2023-06-06T11:00:08.481000Z,2023-06-06T11:03:31.840000Z,,2023-06-06T11:03:32.866027Z,204,5A34BA6B,815,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11b94419430423f12584,5fe9284c2c2ee63925e41e5d,AWAITING REVIEW,2023-06-06T11:00:09.283000Z,2023-06-06T11:06:57.760000Z,,2023-06-06T11:06:58.297778Z,409,5A34BA6B,248,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11b953c8953143a78b2e,5e480e306f7753000b908cb2,AWAITING REVIEW,2023-06-06T11:00:09.926000Z,2023-06-06T11:03:54.429000Z,,2023-06-06T11:03:54.828967Z,225,5A34BA6B,1492,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11b9e79121fa4115046e,5d5a75c570a7c1000152623e,AWAITING REVIEW,2023-06-06T11:00:29.092000Z,2023-06-06T11:04:01.591000Z,,2023-06-06T11:04:01.977538Z,213,5A34BA6B,1960,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11baa9d27c30d76a4b1b,63469f35701f6b1eb1e76b1f,AWAITING REVIEW,2023-06-06T11:00:10.346000Z,2023-06-06T11:06:36.004000Z,,2023-06-06T11:06:36.678613Z,386,5A34BA6B,363,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11babaec64b9007f5a4a,63d13f8a6bae53e55ef876c2,AWAITING REVIEW,2023-06-06T11:00:14.857000Z,2023-06-06T11:02:48.099000Z,,2023-06-06T11:02:48.519521Z,154,5A34BA6B,326,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11bb9e0056f6b114fc29,57d0db6cf7bcd90001cd47bc,AWAITING REVIEW,2023-06-06T11:02:47.887000Z,2023-06-06T11:15:07.764000Z,,2023-06-06T11:15:08.430234Z,740,5A34BA6B,1961,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11bc32459054ec7a5755,5ea07f2c55a2bd050fd8f70b,AWAITING REVIEW,2023-06-06T11:00:17.528000Z,2023-06-06T11:12:47.848000Z,,2023-06-06T11:12:48.308246Z,751,5A34BA6B,429,64,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11bceff42b88f479352a,641ecfa9f83175a3d9f63636,AWAITING REVIEW,2023-06-06T11:00:16.394000Z,2023-06-06T11:04:57.101000Z,,2023-06-06T11:04:57.544814Z,281,5A34BA6B,212,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11bd00900e1a0c7f59ef,5eaecb0824839e59ed3523eb,AWAITING REVIEW,2023-06-06T11:00:25.966000Z,2023-06-06T11:04:11.536000Z,,2023-06-06T11:04:12.084760Z,226,5A34BA6B,1527,38,Male,White,Poland,United Kingdom,United Kingdom,Polish,No,Full-Time
647f11bda05bb8c1a6b2e90a,63cff0d0e584d82c3566c8d6,AWAITING REVIEW,2023-06-06T11:00:22.845000Z,2023-06-06T11:03:56.308000Z,,2023-06-06T11:03:56.752817Z,214,5A34BA6B,321,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11bdd099b2b12b0721e1,5c1d234d89f035000172aeb7,AWAITING REVIEW,2023-06-06T11:00:19.922000Z,2023-06-06T11:02:35.929000Z,,2023-06-06T11:02:36.298003Z,137,5A34BA6B,1884,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
647f11be834d4928dc046c2f,5efc4644f6f5950008d892a2,AWAITING REVIEW,2023-06-06T11:00:22.971000Z,2023-06-06T11:03:47.323000Z,,2023-06-06T11:03:47.897543Z,205,5A34BA6B,1495,36,Male,White,Turkey,United Kingdom,United Kingdom,Turkish,No,Full-Time
647f11bee37fe361e935230c,598c4b28cceb0f0001b39675,AWAITING REVIEW,2023-06-06T11:00:14.231000Z,2023-06-06T11:04:27.916000Z,,2023-06-06T11:04:30.639696Z,254,5A34BA6B,1697,42,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
647f11e2c7e8c60173ab2da5,5b731044b9daa700013fb269,AWAITING REVIEW,2023-06-06T11:00:54.261000Z,2023-06-06T11:04:28.452000Z,,2023-06-06T11:04:28.853777Z,215,5A34BA6B,2331,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f122d3091bd8c99066cd5,64135b04961f6ef6b66bb11f,AWAITING REVIEW,2023-06-06T11:02:05.124000Z,2023-06-06T11:07:13.840000Z,,2023-06-06T11:07:14.510273Z,309,5A34BA6B,192,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f1268d593b957075c95fe,64121d1c93227a02258b417d,AWAITING REVIEW,2023-06-06T11:03:09.994000Z,2023-06-06T11:07:51.417000Z,,2023-06-06T11:07:51.980960Z,282,5A34BA6B,199,54,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f1447ecafc5947107302b,63ef938aea545fb9bd19a591,AWAITING REVIEW,2023-06-06T11:11:41.040000Z,2023-06-06T11:18:04.837000Z,,2023-06-06T11:18:05.377307Z,384,5A34BA6B,254,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f15223a415af86b8cc8a2,63e5fdff7b61e61659be8eec,AWAITING REVIEW,2023-06-06T11:14:45.387000Z,2023-06-06T11:16:55.559000Z,,2023-06-06T11:16:56.033478Z,131,5A34BA6B,70,19,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f1621d7f9d2023934f71f,5c50efd2cc71f4000125ce0d,AWAITING REVIEW,2023-06-06T11:19:15.262000Z,2023-06-06T11:22:20.107000Z,,2023-06-06T11:22:20.510237Z,185,5A34BA6B,1131,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
647f18c5f73732278fe05c0a,6321d9c78e8e3c04f82a0ea0,AWAITING REVIEW,2023-06-06T11:30:15.656000Z,2023-06-06T11:33:33.127000Z,,2023-06-06T11:33:33.529915Z,198,5A34BA6B,531,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f18cc181d77b712a6fcc0,5a99a3154eecca0001dd7998,AWAITING REVIEW,2023-06-06T11:30:20.541000Z,2023-06-06T11:35:44.467000Z,,2023-06-06T11:35:45.224591Z,324,5A34BA6B,163,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f18cc8d0a5dae10a28d31,5c93b062c9d93b0015fcbc02,AWAITING REVIEW,2023-06-06T11:30:24.189000Z,2023-06-06T11:32:49.875000Z,,2023-06-06T11:32:50.276829Z,146,5A34BA6B,571,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
